DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
NG202100000227,NGGE81FL,NG,2021,227,NG2021MIS,49124.88672,63701.625,63000.17969,86129.80469,102358.9844,12.36816788,13.25721455,12.90884113,8.847333908,14.47463131,34.54053116,34.09736252,34.18902588,34.90114594,34.45902634,13.82543373,13.38203144,13.69409752,13.35620689,13.25078106,8,489.2890625,0.21526894,0.20974201,0.199522913,0.172205552,0.166670144,0,0,0,0,0,70.36763763,5,0.928965569,0.040000483,0.0302891,0.309903949,0.439457923,0.619543374,26.73195076,26.68449593,27.11717033,27.28836823,27.2216301,31.88254929,51.63989639,62.8832283,0,229.5074158,0.444538176,0.306382746,0.340635151,0.317780763,0.106185041,0.371563911,0.221436694,0.239609718,0.216817334,0.057805084,33.32096481,34.12873459,34.65486145,33.68494034,33.585289,26.38923645,27.41371536,27.77513123,26.97625923,26.93381119,19.49552917,20.74670029,20.96076393,20.32873344,20.33450508,2.755579948,18.92337227,19.27163124,20.04531288,19.67559052,19.98423386,5.797308922,5.840321064,5.912499905,5.796571255,5.72821188,71.7020874,77.4263916,76.32352448,51.28420258,82.91375732,741.001709,876.7701416,946.0009766,779.062439,1068.373779,21.77127075,24.71348763,28.55600548,30.98510361,30.98919678,28.58045959,26.16535187,25.44513321,26.33021736,27.34675407,24.8699131,22.18464279,0.4921875,12694.74219,14244.72559,15970.43945,17841.09375,20489.85742,35508.71094,40660.51563,46752.55469,53739.47656,61261.44531,1687.763306,1932.633667,2222.194092,2554.289307,2911.815674,4.706497192,5.204179287,5.247495651,4.009418011,5.357079029
NG202100000228,NGGE81FL,NG,2021,228,NG2021MIS,2737.474854,2732.419189,2611.101074,2969.885986,3280.607422,11.12856865,12.30787849,11.99879646,8.177300453,13.05152416,35.84321976,34.47791672,33.71427155,34.54256821,34.27770615,13.95924473,13.52486992,13.79010391,13.45494843,13.36510468,8,391.9707031,0.216519311,0.218891487,0.235675514,0.218176901,0.22454153,0,0,0,0,0,32.46124649,5,0.805372775,0.046068124,0.027316194,0.360118777,0.619997323,0.85740459,26.97216034,26.30043411,26.15982628,26.43382072,26.49123001,26.2546978,116.0102005,148.1182861,0,167.7173157,0.49749127,0.405569583,0.515617609,0.354207307,0.156001642,0.430501401,0.314456999,0.393136859,0.246333838,0.092529483,33.74309921,34.54999924,35.05503464,34.07248306,33.93980026,26.74435806,27.75963593,28.12638855,27.31983566,27.23250961,19.78385353,21.02513123,21.26493073,20.61753654,20.57469749,0.000749027,18.10109901,18.12295151,18.60538101,18.32506943,18.70475388,5.977604389,6.005468845,6.05694437,5.940755367,5.88407135,66.52217865,73.9145813,72.67604065,48.57934189,76.7960968,528.1465454,707.5633545,712.7716675,642.2286987,892.6522217,21.65561295,24.46019363,28.25919914,31.050951,31.30546761,29.60440445,26.91662216,26.07540512,26.98533058,27.54547882,24.81178665,21.99671555,34.03222656,575.2526245,593.8256226,559.6776733,596.6567993,636.1242676,4125.603027,4624.635742,5205.496094,5857.365723,6536.544922,196.0939026,219.8134003,247.4222565,278.40625,310.6882935,4.421202183,4.95620203,4.981592655,3.814861059,4.995030403
NG202100000229,NGGE81FL,NG,2021,229,NG2021MIS,12616.49805,16510.04883,14432.07813,23576.2168,24337.97852,14.52944088,15.88669109,15.26959133,10.45868206,16.85429955,32.71801758,32.39519501,32.87633133,33.09482574,32.70475769,13.46228313,12.98744202,13.3055563,13.01487255,12.8582468,8,491.8310547,0.230654538,0.238888204,0.243971869,0.228524536,0.245688111,0,0,0,0,0,43.846035,6,1.76740706,0.048652284,0.028107844,0.335296035,0.438093901,0.6867342,25.48560715,25.44881439,25.9408226,25.87309647,25.66832161,72.08816528,273.622345,286.2870789,0,312.3014832,0.505852282,0.310098201,0.267899454,0.259986252,0.116128244,0.458247066,0.223523021,0.173426509,0.166499645,0.064793676,32.71996689,33.50070953,34.01951599,33.07971573,32.9582901,25.97103691,26.98631477,27.33561897,26.54432869,26.49603653,19.2576828,20.51326752,20.71396255,20.06484413,20.10004425,0.230877608,18.25319481,18.50242996,19.00531387,18.65136528,18.63188553,5.564019203,5.583145142,5.669806004,5.543128014,5.472193241,80.84208679,88.6977005,86.57563019,57.97381592,92.22998047,815.0966187,843.4447021,970.2711792,852.5345459,1168.720215,21.95952225,24.61374474,27.98539352,30.29311371,30.09461594,27.59699249,25.23802948,24.6868515,25.45935631,26.34261322,24.5017662,22.32130241,23.15722656,2848.98584,2819.355957,3266.563721,3704.812012,3682.482422,8781.525391,10055.59961,11562.19922,13290.1084,15150.33789,419.7974854,480.7041321,552.7265625,635.3286133,724.2561646,5.239270687,5.808200359,5.797492504,4.416424751,5.880273342
NG202100000230,NGGE81FL,NG,2021,230,NG2021MIS,33067.78906,48885.44922,42528.36719,45005.05078,60239.71094,10.40912819,11.36619377,11.10453701,7.765532494,12.66988468,35.90602112,34.68624878,34.70447922,35.90770721,34.81156158,14.08172798,13.65026093,13.98949623,13.60316849,13.52682304,8,455.2578125,0.201976135,0.205257475,0.213209718,0.188551039,0.223337382,0,0,0,0,0,45.59529495,5,0.038348701,0.039354332,0.028954174,0.216042325,0.587194562,0.738540232,27.15361786,26.48236084,26.7889595,27.41685677,26.82675171,59.35546494,109.0534973,145.8827515,0,220.2163849,0.437779874,0.328575462,0.40610531,0.362295151,0.117812678,0.36131838,0.243825063,0.303536683,0.25847131,0.065271683,33.80794144,34.61566925,35.15724945,34.16649246,34.08424377,26.74644089,27.76831627,28.13710976,27.33936691,27.30199623,19.72621536,20.96540833,21.16775131,20.56332397,20.55742264,0.066955149,18.40121078,18.2784729,18.87343788,18.92600632,18.84194183,6.003081799,6.054210186,6.116146088,5.991710186,5.93975687,62.48685074,68.81332397,67.9169693,46.52882004,75.25603485,573.0632324,674.1665039,748.8125,608.312439,861.7566528,21.33729172,24.21037292,28.30600929,31.0508709,31.29711723,29.2478714,26.6055603,25.66370964,26.7186985,27.48306847,24.68817139,21.78833389,2.190429688,8127.140137,10776.05566,10081.55273,9173.669922,11859.6123,4780.92041,5474.563477,6294.800781,7235.525391,8248.289063,227.5649261,260.5813293,299.6234436,344.4006042,392.6066895,4.299921513,4.851549149,4.924314499,3.765216827,5.028688908
NG202100000231,NGGE81FL,NG,2021,231,NG2021MIS,2523.072754,4485.830078,5076.153809,7969.706543,9918.775391,15.75294971,18.21321678,17.09692764,11.82216263,18.42785835,33.36867523,33.68743134,33.30079651,34.12631989,33.09673309,13.11918449,12.62061596,12.94930553,12.6702261,12.49214458,8,592.4785156,0.247843385,0.262851894,0.248180732,0.242594093,0.259754062,0,0,0,0,0,44.56035614,6,0,0.045806576,0.023727471,0.374518454,0.455474108,0.61948663,25.56003761,26.05572891,25.91243172,26.19569397,25.95723724,37.55088043,173.6509857,76.91416931,0,104.5136337,0.586700022,0.457087189,0.441619694,0.301704556,0.177381128,0.599703848,0.386311352,0.347161889,0.205146492,0.109409504,32.07434845,32.85338593,33.35017395,32.42582321,32.27118301,25.49396706,26.51749229,26.85373306,26.06549454,25.99566078,18.95516586,20.23276901,20.40086937,19.75559998,19.77903748,0.019749416,17.7514019,18.42402649,18.52406311,18.26506996,18.81773949,5.427560806,5.423307419,5.530642509,5.392230988,5.312413216,85.50009155,98.77587128,94.55699158,63.74782944,97.89640045,981.7923584,1064.31189,1155.020996,1035.561523,1251.452271,22.03084373,24.53767395,27.49295616,29.4965477,28.92937469,26.48255539,24.36355019,23.80773926,24.66012383,25.58621597,24.22942352,22.35796547,31.14257813,659.4506226,989.4705811,1166.541504,1627.180664,1956.808838,1902.174072,2178.1521,2504.498047,2878.782227,3281.728027,90.1156311,103.1901093,118.6507721,136.3825073,155.4720917,5.629127502,6.422538757,6.321735859,4.85603714,6.321449757
NG202100000232,NGGE81FL,NG,2021,232,NG2021MIS,11935.95508,9404.948242,13877.25586,13138.31836,13986.3916,14.45043468,15.82789898,15.22196198,10.41091633,16.77495766,32.124897,31.90509224,32.14207077,32.32862473,32.17171478,13.46914101,12.99589157,13.31111145,13.01846123,12.86501789,8,486.2695313,0.235347405,0.242051691,0.251758337,0.228788421,0.243343055,0,0,0,0,0,44.37137222,6,8.836502075,0.052303404,0.030001182,0.35477379,0.459627092,0.694942653,25.15476608,25.15714645,25.4972744,25.45981407,25.43614578,50.69461441,351.9607849,194.1453857,0,202.3895569,0.513269246,0.325036496,0.293380558,0.269300938,0.120541669,0.468669087,0.237974092,0.196132213,0.174535424,0.067757174,32.7321167,33.51613235,34.03482437,33.091465,32.96827316,25.97931099,26.99736786,27.34736824,26.55428314,26.50292206,19.2629776,20.52024078,20.72371292,20.07300377,20.10325623,0.041330803,18.18463326,18.40920067,18.85247612,18.59100723,18.70057869,5.572960377,5.591681004,5.678284168,5.552879333,5.481626034,80.53170013,88.50456238,86.43462372,57.81056213,91.95404816,816.4514771,846.9505615,970.3397217,854.9650879,1168.164795,21.93648148,24.57651329,27.93061638,30.23418045,30.06811333,27.64829254,25.29615784,24.74675751,25.49934387,26.34486961,24.49384117,22.3120594,19.94628906,1596.942993,1597.870605,1698.231934,2056.405518,2106.651123,8953.339844,10252.34082,11788.41797,13550.13477,15446.76074,429.5208435,491.8381653,565.5288086,650.0440674,741.0313721,5.216145992,5.790132999,5.779364586,4.403383732,5.858910561
NG202100000233,NGGE81FL,NG,2021,233,NG2021MIS,5088.959473,4496.938965,6344.536133,8083.588867,8527.164063,13.34524918,14.78812504,14.28689861,9.865477562,16.15140152,33.97741318,33.4024086,32.28464127,33.60458374,33.1640625,13.66231251,13.19959545,13.54541397,13.21542263,13.07209206,8,547.3310547,0.220161945,0.220218122,0.233161181,0.217165574,0.22467044,0,0,0,0,0,34.79266739,6,0,0.039694544,0.02453829,0.206814587,0.421388179,0.684966266,26.07702065,25.96710587,25.61215782,25.99993134,25.84255791,89.64470673,323.0772705,381.7992249,0,490.6608582,0.543784022,0.449852109,0.542078972,0.489663929,0.185386226,0.513658106,0.366584897,0.442002892,0.387975633,0.114297956,32.85600281,33.62656403,34.1412468,33.20662689,33.1357193,26.00169373,27.00836182,27.34042358,26.56933022,26.56898117,19.19369125,20.42696762,20.59583473,19.99120331,20.06362915,0,18.17662811,18.53180504,18.93967628,18.39527702,18.52105331,5.636950493,5.666377544,5.75429678,5.626591682,5.557841301,75.22650909,83.79509735,82.21105957,55.50901413,89.76692963,809.4789429,821.1252441,942.52771,819.3757935,1060.805054,21.64949608,24.32836151,27.9720974,30.24965668,30.21810532,27.43725967,25.27723312,24.507267,25.31764221,26.24573517,24.24314117,21.96971703,18.56347656,1099.992676,1033.402588,1361.319702,1721.13623,1754.515869,9271.323242,10616.45996,12207.0918,14031.37695,15995.3623,440.4030457,504.2992554,579.8568726,666.5134277,759.8059692,5.04679966,5.69273138,5.732495785,4.363826752,5.864115715
NG202100000234,NGGE81FL,NG,2021,234,NG2021MIS,5581.315918,6975.65625,7916.570313,9916.22168,11234.85352,14.72305679,16.20273209,15.53363895,10.71019173,17.23735046,33.08060455,33.44227982,32.94499969,33.38491058,33.10634232,13.43595219,12.95763874,13.29680252,13.00018787,12.83039665,8,552.7636719,0.253503144,0.255437165,0.249725074,0.250132561,0.263255358,0,0,0,0,0,43.11023331,6,0,0.040682822,0.024425952,0.268927246,0.435780644,0.677553952,25.58368111,25.88242531,25.97024918,25.91150093,25.87466431,60.97601318,246.246109,275.2667236,0,332.0128784,0.545009792,0.375549555,0.328415215,0.329147756,0.149689749,0.520019054,0.289513379,0.228636608,0.230609864,0.087967671,32.61847305,33.38308716,33.90110016,32.97251129,32.86540985,25.88046837,26.8843174,27.2251606,26.44508171,26.41783905,19.18252373,20.42544937,20.60429764,19.97232437,20.03501129,0.049034957,18.08675385,18.32256889,18.99549675,18.43809128,18.64298439,5.521267414,5.542635918,5.627922535,5.500882626,5.430454254,81.28993225,89.80584717,87.42212677,58.91550827,93.60664368,811.3129883,832.3057861,1000.604553,858.3553467,1118.411743,21.84456825,24.45957184,27.79787445,30.05552483,29.87699509,27.08552551,24.88685989,24.32769775,25.13324165,26.03027153,24.23641014,22.14389801,39.63085938,1386.789185,1520.56897,1829.721924,1999.706543,2188.67334,5899.592773,6755.539063,7767.700684,8928.542969,10178.28027,279.9437561,320.5595703,368.5880432,423.6716003,482.9733276,5.331849098,5.946213722,5.936591625,4.526653767,6.033637047
NG202100000235,NGGE81FL,NG,2021,235,NG2021MIS,5646.461426,6377.643066,7661.268066,8027.291016,9091.975586,9.929163933,10.98283005,10.72978592,7.55730629,12.3008461,36.26153946,35.19148254,35.30173492,35.61442184,34.85745239,14.13363743,13.70269108,14.05026054,13.65380478,13.58226299,5,432.7734375,0.198603228,0.214971825,0.215996802,0.21408923,0.236475334,0,0,0,0,0,24.75684357,5,1.470215321,0.038907513,0.026613332,0.188739702,0.601367593,0.770900905,27.20121765,26.67009735,27.01356506,27.1081543,26.59656525,70.47531891,122.5303879,238.3205719,0,335.9260254,0.437850416,0.338251472,0.431029469,0.378780782,0.126823619,0.355548859,0.25157544,0.327009112,0.273581833,0.070907377,33.91286087,34.71630478,35.26355743,34.26811218,34.19067001,26.8243351,27.84482002,28.21425056,27.41812897,27.38127899,19.7792244,21.01361465,21.21329498,20.61430931,20.60840607,0,18.14089584,18.14871597,18.7253933,18.60188675,18.33567619,6.051056385,6.100679874,6.160821915,6.032624722,5.987210751,60.08193207,67.00273895,66.10430145,45.59039307,73.64775848,525.1467896,636.111084,712.3200073,575.3129272,808.458252,21.33143234,24.14720726,28.2793541,31.09020805,31.38345528,29.49001503,26.81126595,25.85419273,26.88158417,27.60762787,24.74742889,21.79180336,11.41894531,1194.958984,1427.793945,1543.25415,1662.76062,1819.721069,6560.009766,7511.772949,8637.239258,9928.029297,11317.66504,312.3475342,357.6646729,411.2525024,472.7120361,538.8779907,4.211924076,4.795386314,4.872450829,3.72566843,4.974881172
NG202100000236,NGGE81FL,NG,2021,236,NG2021MIS,6460.961426,9900.224609,10565.16504,17980.83984,22237.08789,13.56080341,14.57393456,14.09859848,9.663181305,15.79353619,33.32712173,33.30434036,32.92913437,33.46506882,33.33597183,13.65199661,13.19262218,13.50173664,13.20056438,13.06623268,8,466.8808594,0.231045634,0.23527588,0.240474835,0.227499291,0.244172513,0,0,0,0,0,41.3302269,6,0.476935446,0.045839991,0.028113825,0.309103072,0.440960646,0.676399767,25.91666603,26.04866409,26.21178818,26.2156601,26.19728661,70.98660278,187.0356293,227.6942139,0,287.8730469,0.527750194,0.407704622,0.408261955,0.396396935,0.156247512,0.489839822,0.320775717,0.305329621,0.293477803,0.091661036,33.02122498,33.80772781,34.32847214,33.38259506,33.283638,26.17673683,27.19184113,27.54483604,26.752388,26.71601677,19.36922836,20.61510468,20.82673645,20.18203163,20.21740532,0.053610701,18.50621223,18.79298592,19.49444389,18.96625137,19.05860138,5.664149284,5.694574833,5.779860973,5.657769203,5.585330009,76.81041718,82.99236298,81.48793793,54.67205048,88.21211243,816.3336792,875.6448975,947.6668701,829.1045532,1153.293579,21.78912926,24.62332344,28.28906631,30.66194344,30.58021736,28.03959656,25.61669159,24.96858788,25.79902458,26.68771935,24.58603477,22.1951828,19.06445313,1579.670898,2152.44043,2430.435303,3605.981934,4306.052734,9077.569336,10394.59473,11951.98438,13738.14648,15661.08789,431.1335449,493.684845,567.6520996,652.4847412,743.8136597,4.995533943,5.49566412,5.518181324,4.214574337,5.640264511
NG202100000237,NGGE81FL,NG,2021,237,NG2021MIS,5319.416992,5066.402832,5674.023926,5394.367188,6285.593262,13.92068768,15.84862709,15.14609718,10.32342243,16.4203968,34.05439377,34.31909943,34.5849762,34.89761734,33.55951309,13.459795,12.99568844,13.27737236,12.98062801,12.85076714,8,519.5830078,0.227048367,0.228013963,0.217585012,0.21863547,0.235682294,0,0,0,0,0,38.11581421,6,0,0.043313064,0.022425264,0.36538896,0.447041392,0.643561602,26.45994186,26.75785255,26.96855354,27.12718773,26.64449692,66.69722748,166.3084259,186.6141357,0,248.1259155,0.55878067,0.478705406,0.582858264,0.35810706,0.175058216,0.545217276,0.416894943,0.496634185,0.255639255,0.106589518,32.65600586,33.46495819,33.96689987,33.00121689,32.85490417,25.90357399,26.94169617,27.29794502,26.48454857,26.40128708,19.19620895,20.46927071,20.6895256,20.02058792,20.00413895,0,18.86549187,19.19660759,19.35212898,19.35676003,19.72947884,5.627387047,5.622685432,5.726779461,5.602734566,5.522526264,78.33709717,89.11184692,86.73835754,57.83939743,90.6820755,792.1469727,890.1116333,969.9385376,853.875,1265.068237,21.99833488,24.63914299,27.95162773,30.37270164,30.04270172,27.74841499,25.35553741,24.71936607,25.5611515,26.62965584,24.67163086,22.34441185,47.22851563,945.4472046,1115.456299,998.6671753,1098.732422,1236.598145,3834.290283,4390.59082,5048.419434,5802.878906,6615.11377,181.8612976,208.2467651,239.4477234,275.2319336,313.7564087,5.111390114,5.800422192,5.762945652,4.415116787,5.789371967
NG202100000238,NGGE81FL,NG,2021,238,NG2021MIS,4859.699219,5249.876953,5924.96875,7747.757324,8513.845703,12.39769077,13.30837822,12.92721939,8.91198349,14.68612099,34.02782822,33.45018387,33.30224609,34.7155571,33.27507782,13.82902241,13.38075829,13.70034695,13.36864948,13.26061916,8,481.2695313,0.218545899,0.232656196,0.231750518,0.212409839,0.227630883,0,0,0,0,0,29.30848694,5,0,0.043784074,0.03065596,0.269638121,0.449877828,0.655018568,26.13929939,26.02171898,26.31266785,26.85706139,26.07588577,61.10206985,142.7958679,168.4173737,0,244.3657227,0.472821504,0.320922762,0.368285894,0.348255485,0.121742196,0.407308996,0.234305307,0.26671657,0.246789545,0.067793064,33.22924042,34.02885056,34.5571785,33.59888458,33.51520538,26.29247665,27.31302071,27.66951752,26.88256645,26.85389137,19.40021706,20.64809036,20.85682869,20.23023796,20.25458717,0,18.25077057,18.59325218,19.3230896,18.99856377,18.87669373,5.780758381,5.823712349,5.902778149,5.778573513,5.70957756,71.66805267,77.50417328,76.30651093,51.49855423,83.85154724,711.4436035,810.3944092,875.0271606,760.2356567,1062.727661,21.48321915,24.37336349,28.19461441,30.55737305,30.64308548,28.14429855,25.72039604,24.95756912,25.86057663,26.83271027,24.48513412,21.9072113,15.71484375,993.5126953,1178.444702,1126.821533,1610.124146,1709.034058,9969.182617,11415.56738,13125.92676,15087.52734,17199.34375,473.9186707,542.6774292,623.9851074,717.2363892,817.6287231,4.780577183,5.279381752,5.332767963,4.077277184,5.470198154
NG202100000239,NGGE81FL,NG,2021,239,NG2021MIS,49124.88672,63701.625,63000.17969,86129.80469,102358.9844,12.36816788,13.25721455,12.90884113,8.847333908,14.47463131,34.54053116,34.09736252,34.18902588,34.90114594,34.45902634,13.82543373,13.38203144,13.69409752,13.35620689,13.25078106,8,489.2890625,0.21526894,0.20974201,0.199522913,0.172205552,0.166670144,0,0,0,0,0,70.36763763,5,0.928965569,0.040000483,0.0302891,0.309903949,0.439457923,0.619543374,26.73195076,26.68449593,27.11717033,27.28836823,27.2216301,31.88254929,51.63989639,62.8832283,0,229.5074158,0.444538176,0.306382746,0.340635151,0.317780763,0.106185041,0.371563911,0.221436694,0.239609718,0.216817334,0.057805084,33.32096481,34.12873459,34.65486145,33.68494034,33.585289,26.38923645,27.41371536,27.77513123,26.97625923,26.93381119,19.49552917,20.74670029,20.96076393,20.32873344,20.33450508,2.755579948,18.92337227,19.27163124,20.04531288,19.67559052,19.98423386,5.797308922,5.840321064,5.912499905,5.796571255,5.72821188,71.7020874,77.4263916,76.32352448,51.28420258,82.91375732,741.001709,876.7701416,946.0009766,779.062439,1068.373779,21.77127075,24.71348763,28.55600548,30.98510361,30.98919678,28.58045959,26.16535187,25.44513321,26.33021736,27.34675407,24.8699131,22.18464279,0.4921875,12694.74219,14244.72559,15970.43945,17841.09375,20489.85742,35508.71094,40660.51563,46752.55469,53739.47656,61261.44531,1687.763306,1932.633667,2222.194092,2554.289307,2911.815674,4.706497192,5.204179287,5.247495651,4.009418011,5.357079029
NG202100000240,NGGE81FL,NG,2021,240,NG2021MIS,49124.88672,63701.625,63000.17969,86129.80469,102358.9844,12.36816788,13.25721455,12.90884113,8.847333908,14.47463131,34.54053116,34.09736252,34.18902588,34.90114594,34.45902634,13.82543373,13.38203144,13.69409752,13.35620689,13.25078106,8,489.2890625,0.21526894,0.20974201,0.199522913,0.172205552,0.166670144,0,0,0,0,0,70.36763763,5,0.928965569,0.040000483,0.0302891,0.309903949,0.439457923,0.619543374,26.73195076,26.68449593,27.11717033,27.28836823,27.2216301,31.88254929,51.63989639,62.8832283,0,229.5074158,0.444538176,0.306382746,0.340635151,0.317780763,0.106185041,0.371563911,0.221436694,0.239609718,0.216817334,0.057805084,33.32096481,34.12873459,34.65486145,33.68494034,33.585289,26.38923645,27.41371536,27.77513123,26.97625923,26.93381119,19.49552917,20.74670029,20.96076393,20.32873344,20.33450508,2.755579948,18.92337227,19.27163124,20.04531288,19.67559052,19.98423386,5.797308922,5.840321064,5.912499905,5.796571255,5.72821188,71.7020874,77.4263916,76.32352448,51.28420258,82.91375732,741.001709,876.7701416,946.0009766,779.062439,1068.373779,21.77127075,24.71348763,28.55600548,30.98510361,30.98919678,28.58045959,26.16535187,25.44513321,26.33021736,27.34675407,24.8699131,22.18464279,0.4921875,12694.74219,14244.72559,15970.43945,17841.09375,20489.85742,35508.71094,40660.51563,46752.55469,53739.47656,61261.44531,1687.763306,1932.633667,2222.194092,2554.289307,2911.815674,4.706497192,5.204179287,5.247495651,4.009418011,5.357079029
NG202100000241,NGGE81FL,NG,2021,241,NG2021MIS,6705.422852,12665.81543,14577.125,14631.61816,17044.55859,12.14086056,12.9939537,12.69448853,8.655674934,14.07486629,34.38238525,33.57510376,33.31760406,34.20458221,33.86801529,13.85234451,13.41588497,13.72187519,13.37226582,13.27421856,8,452.6787109,0.223802269,0.217841655,0.227297932,0.222254157,0.229331732,0,0,0,0,0,45.11713028,5,6.332517624,0.041755874,0.030469265,0.335755229,0.462981582,0.62402302,26.55249977,26.24557304,26.34968758,26.68156242,26.57661438,82.62847137,135.3976288,133.5570831,0,389.2104187,0.543613434,0.455092192,0.57649523,0.485340178,0.170765117,0.512566864,0.384313524,0.479233563,0.376772463,0.102311388,33.44987106,34.26848984,34.79375076,33.80950546,33.69596481,26.50729179,27.53697968,27.90403748,27.0938797,27.03841209,19.59752655,20.85260391,21.07187462,20.4372406,20.4217453,0.096592911,18.72261238,18.91604233,19.38177109,19.15854073,19.28521156,5.834635735,5.879817963,5.943749905,5.836067677,5.769010544,70.83750153,76.40208435,75.4528656,50.5151062,81.19805145,685.5005493,851.6882324,900.8129272,764.062561,1073.95166,21.59997368,24.54134178,28.38697052,30.911726,30.93210793,28.69447327,26.13863945,25.33363724,26.2550602,27.22017097,24.72937965,22.03100586,6.491210938,1896.390991,2796.314453,3256.867676,2988.928955,3362.712891,14138.25488,16189.5127,18615.13867,21397.07227,24392.04297,672.0049438,769.5031738,884.7955322,1017.02356,1159.377441,4.593085766,5.089986801,5.128268242,3.916275978,5.211809635
NG202100000242,NGGE81FL,NG,2021,242,NG2021MIS,2615.335693,3372.407715,2681.386963,5254.931641,6023.114746,11.55146313,13.61019707,13.35807228,9.312316895,15.68432045,34.91802979,33.85357666,32.57934189,33.48700333,33.82007599,13.95053577,13.45640945,13.86982059,13.44359112,13.323452,9,529.5664063,0.223581374,0.221128464,0.235546291,0.225267082,0.238395214,0,0,0,0,0,35.08302307,6,0,0.041316859,0.02283496,0.068368539,0.48309952,0.742072582,26.53946304,26.36660385,25.66082191,25.94426537,26.44293404,73.38108826,286.7585449,40.60965347,0,178.8493805,0.517149389,0.482598126,0.673013806,0.550249517,0.208142325,0.459878713,0.39747721,0.657720029,0.447067887,0.13236928,32.97148514,33.73484039,34.19555664,33.33575058,33.27407455,25.971138,26.97735786,27.23930931,26.5813961,26.59092903,19.02094841,20.27842903,20.325737,19.89215851,19.95062256,0,18.1608963,18.87962914,18.74230385,18.4015274,19.06579208,5.749276638,5.757711411,5.836501598,5.7301507,5.662630558,66.41255951,78.36358643,77.96440887,53.36098099,88.81451416,766.9318848,738.6743774,835.0214844,696.4654541,936.6091309,21.8678627,24.49820137,28.33242416,30.69553757,30.38507271,27.63070297,25.46754837,24.68510437,25.57362556,26.40124893,24.38563919,22.0765686,28.65625,622.8157959,758.8520508,736.2510986,1093.404785,1210.962036,4063.564941,4582.868164,5189.936035,5875.46582,6596.723633,193.2661438,217.9645844,246.8371735,279.4414673,313.7450256,4.874455929,5.686701298,5.78117609,4.385177612,6.020561218
