DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp2010,Night_Land_Surface_Temp2015,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
ET201600000315,ETGE71FL,ET,2016.0,315.0,ET2016DHS,3930.347900390625,4492.3046875,5099.1806640625,110.44166564941406,85.84166717529297,103.59166717529297,98.66667175292969,25.834308624267578,19.362781524658203,24.184823989868164,22.381853103637695,2.1473177461118638e-05,5.001972629865513e-05,8.520230509435075e-05,36.108001708984375,36.931332397460935,36.17466735839844,33.197998046875,14.608333587646484,13.925000190734863,13.733333587646484,14.208333969116211,7.0,2428.2,2512.4,2589.2,2820.9,2624.3,2683.0,2837.6,0.0,0.0,0.0,0.0,25.206521739130434,596.8109654017857,9.0,0.0,0.0,0.2592984504666918,0.32847442388507847,28.880908203125,29.312249755859376,29.374667358398437,27.46541748046875,48.19603961447011,0.3047737867935844,11.806017004925272,0.004849287478820137,14.767286217730978,0.1283136049906413,0.05822043816248576,0.01760865052541097,0.022459129492441814,0.08131584326426188,0.030958096186319988,0.008856964111328126,0.011599056919415792,34.84166717529297,35.07500076293945,35.241668701171875,35.31666564941406,27.491666793823242,28.08333396911621,28.350000381469727,28.183334350585938,20.233333587646484,21.150001525878906,21.508333206176758,21.108333587646484,0.0,22.574667358398436,21.732833862304688,21.65381774902344,21.693165588378907,22.574667358398436,21.732833862304688,4.275000095367432,4.433333396911621,4.2833333015441895,4.4083333015441895,17844.11015,11880.72875,340129.8109,955.6666666666666,912.9166666666666,836.8333333333334,836.3333333333334,809.5833333333334,855.3333333333334,970.0833333333334,0.23843408667522928,0.0,0.0,0.0,29.823749542236328,25.267000198364258,27.365999221801758,29.706748962402344,27.92799949645996,25.472000122070312,26.32550048828125,30.776750564575195,27.345748901367188,27.51799964904785,27.529998779296875,26.374500274658203,782.9130434782609,139.4048913043478,1.636933025829295,1.8873579871845756,2.1572102429395055,2.448632877778242,4758.578125,6150.3779296875,7876.671875,10013.248046875,15.187230649201766,19.62923000169837,25.138778023097824,31.957763671875,6.606666564941406,5.957499980926514,6.545000076293945,6.382500171661377
ET201600000316,ETGE71FL,ET,2016.0,316.0,ET2016DHS,51507.09375,58871.5234375,66824.625,74.41667175292969,102.05833435058594,81.80833435058594,94.8499984741211,20.15801429748535,26.85745620727539,22.210407257080078,24.42489242553711,0.0,0.0,2.9123303030943646e-05,22.054362487792968,20.403166198730467,21.06366729736328,22.2711669921875,15.691666603088379,14.875,13.950000762939453,14.875,2.0,4292.7,4362.5,4456.5,4528.9,4961.9,4636.4,4720.8,0.20999999344348907,0.04999999701976776,0.0,0.04333333298563957,41.82573726541555,601.0878255208333,11.0,0.0,0.0,0.2836258474151504,0.36840304981067384,14.28954620361328,14.062916564941407,14.372500610351562,15.238250732421875,114.29741957104558,58.01008503686327,19.80303415088807,0.06227654873845405,64.94485170911528,0.09108316898345947,0.08764940041762131,0.006750711454794957,0.0045995399929009955,0.05002106611545269,0.04672786822685829,0.0032176197721407963,0.002227137008538613,26.758333206176758,26.67500114440918,26.441667556762695,27.258333206176758,18.891666412353516,19.20833396911621,19.450000762939453,19.80000114440918,11.066666603088379,11.800000190734863,12.491666793823242,12.383333206176758,0.0,7.68133316040039,8.205332946777343,6.524727630615234,7.722666931152344,7.68133316040039,8.205332946777343,3.691666603088379,3.799999952316284,3.683333396911621,3.883333444595337,242284.8122,51846.5032,64039.31735,1076.5,1272.6,1238.3,1081.9,1222.1,1404.4,1348.6,2.122240327318616,1.0,0.0,0.0,16.06599998474121,14.991250038146973,15.144000053405762,16.40999984741211,16.20775032043457,14.767749786376953,14.80875015258789,16.91175079345703,15.935500144958496,14.993749618530273,15.25825023651123,15.049249649047852,446.6970509383378,133.63002680965147,24.765018586189516,28.553679435483872,32.63625147009409,37.045160765288976,61274.53125,71893.7421875,83583.1328125,96457.796875,191.94853803619304,225.2142677613941,261.8324396782842,302.16358076407505,8.109166145324707,9.176666259765625,9.695833206176758,9.234999656677246
ET201600000317,ETGE71FL,ET,2016.0,317.0,ET2016DHS,13802.5546875,15776.0263671875,17907.25,109.0,102.26667022705078,120.75833892822266,104.95000457763672,27.829788208007812,25.781513214111328,31.096567153930664,26.62579345703125,0.025335369201806877,0.05661593950711764,0.09625814511225773,31.98454475402832,32.255001068115234,31.68166732788086,30.731666564941406,13.783333778381348,13.266667366027832,13.058333396911621,13.308333396911621,4,3094.0,2984.0,3031.0,3406.0,3503.0,3482.0,3610.0,0.0,0.0,0.0,0.0,28.307692307692307,843.1774291992188,9.0,0.506922721862793,0.0,0.2097108108950898,0.2552916207767041,23.700000762939453,24.037500381469727,23.97249984741211,23.391666412353516,35.701160137469955,167.19202599158655,5.9539618858924275,0.0273454487323761,2.359297825739934,0.1275915950536728,0.07318350672721863,0.01868646778166294,0.010957693681120872,0.07905051112174988,0.038160234689712524,0.009066649712622166,0.005355318542569876,30.066667556762695,30.391666412353516,30.53333282470703,30.566667556762695,23.15833282470703,23.733333587646484,23.975000381469727,23.88333511352539,16.28333282470703,17.125,17.475000381469727,17.258333206176758,3.6716339111328127,16.263334274291992,16.051666259765625,15.415454864501953,15.819999694824219,16.263334274291992,16.051666259765625,3.9166667461395264,3.9666666984558105,3.883333444595337,3.941666603088379,23589.19488,196028.1343,145829.9107,991,996,1087,1137,1107,1186,1090,1.9521518120398889,0.0,0.0,0.0,24.836999893188477,20.2450008392334,22.224000930786133,23.964000701904297,22.65399932861328,20.211999893188477,21.39299964904785,24.979000091552734,23.197999954223633,21.090999603271484,20.979999542236328,20.886999130249023,305.61538461538464,0.6923076923076923,142.8085174560547,164.65597534179688,188.19830322265625,213.6224365234375,341.2146301269531,398.9366455078125,462.1647644042969,531.4761962890625,30.97601318359375,36.21611140324519,41.95605938251202,48.24826284555289,6.600833415985107,7.164166450500488,7.368333339691162,8.40250015258789
ET201600000318,ETGE71FL,ET,2016.0,318.0,ET2016DHS,4919.0830078125,5622.40771484375,6381.95263671875,25.025001525878906,19.15833282470703,30.325000762939453,44.72500228881836,4.66304349899292,3.4728097915649414,5.641860485076904,7.892646789550781,0.00688231143222493,0.007879188865613026,0.00963808017171872,43.826724243164065,43.86183471679688,43.660333251953126,43.904501342773436,14.350000381469727,13.708333969116211,12.608333587646484,13.625,5.0,1127.3,1052.5,1214.4,1271.9,1336.2,1213.0,1333.7,0.0,0.0,0.0,0.0,28.29076086956522,616.1593191964286,4.0,0.0,0.0,0.30255202123160435,0.38879863899722356,33.804998779296874,34.22908020019531,34.257501220703126,34.68316650390625,3.4853382214822406,3.5537226108905395,20.810272050034154,0.005455323581487103,22.352728504952186,0.03792100747426351,0.050405792395273846,0.006695815920829773,0.009589856863021851,0.020373745759328207,0.02842059334119161,0.003408390283584595,0.005006752411524455,35.04166793823242,34.958335876464844,34.66666793823242,35.67499923706055,27.84166717529297,28.08333396911621,28.34166717529297,28.84166717529297,20.691667556762695,21.25,22.058334350585938,22.05000114440918,0.0,24.85466613769531,25.461834716796876,23.78327331542969,24.596334838867186,24.85466613769531,25.461834716796876,5.366666793823242,5.516666889190674,5.375,5.6666669845581055,228437.9342,242380.3802,389214.4511,416.22222222222223,277.3333333333333,354.6666666666667,314.44444444444446,245.44444444444446,322.6666666666667,261.6666666666667,0.9003334253863559,0.0,0.0,0.0,29.579666137695312,29.471664428710938,27.60266621907552,28.547999064127605,27.758333841959637,29.348668416341145,29.213333129882812,30.238998413085938,29.177332560221355,28.05566660563151,28.662333170572918,30.708999633789062,451.4781420765027,206.99726775956285,1.5030273764766253,1.7329671005780831,1.980744635451575,2.248328323977882,2944.13671875,3400.17529296875,3890.932373046875,4419.8447265625,9.407350633965164,10.864524632855192,12.432633196721312,14.12265464907787,5.0941667556762695,3.3341665267944336,4.4008331298828125,3.547499895095825
ET201600000319,ETGE71FL,ET,2016.0,319.0,ET2016DHS,2679.0546875,3062.1025390625,3475.76953125,95.32500457763672,108.76667022705078,100.4749984741211,81.79167175292969,27.630434036254883,30.638498306274414,29.05301284790039,22.4599552154541,0.0015100320944419275,0.0023965540413673106,0.0034291881781357983,24.209999084472656,23.71666717529297,22.39666748046875,25.001667022705078,15.350000381469727,14.691667556762695,13.608333587646484,14.574999809265137,7.0,2445,2309,2367,2592,2741,2674,2890,1.4700000286102295,0.8983333110809326,0.3233333230018616,0.40416663885116577,31.6,693.69091796875,11,0.0,-9999,-9999,-9999,15.808181762695312,15.570833206176758,15.105833053588867,16.5049991607666,117.57473958333334,59.489009602864584,16.603558349609376,0.11815351645151774,39.16271158854167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.433334350585938,24.358333587646484,24.125,25.04166603088379,16.725000381469727,16.975000381469727,17.29166603088379,17.733333587646484,9.083333969116211,9.666666984558105,10.516667366027832,10.466667175292969,0.15578980599680253,7.815000057220459,8.008333206176758,7.406363487243652,7.425000190734863,7.815000057220459,8.008333206176758,3.450000047683716,3.5500001907348633,3.4583334922790527,3.6416666507720947,375922.9528,65355.0491,89236.45154,1232,1015,1059,996,1079,1237,790,4.850844319661459,0.0,0.0,0.0,16.180999755859375,15.145000457763672,14.076000213623047,15.394999504089355,14.753000259399414,15.482999801635742,16.690000534057617,16.17300033569336,16.5049991607666,13.965999603271484,14.711000442504883,15.253999710083008,978.0666666666667,17.866666666666667,50.116259765625,57.783260091145834,66.0450439453125,74.96722819010417,1666.633056640625,1955.486083984375,2273.41748046875,2623.60107421875,130.43240559895833,153.038330078125,177.919970703125,205.32568359375,10.103333473205566,8.664999961853027,9.22499942779541,7.288332939147949
ET201600000320,ETGE71FL,ET,2016.0,320.0,ET2016DHS,1105.302734375,1263.337646484375,1434.0048828125,136.15000915527344,124.20000457763672,137.7166748046875,126.5999984741211,38.35211181640625,34.42032241821289,39.06855773925781,34.924137115478516,0.0,0.0,2.0280116308883876e-06,29.3996337890625,30.89083251953125,31.887664794921875,31.323333740234375,13.308333396911621,12.741666793823242,12.341667175292969,12.800000190734863,-9999,3018.8,3017.0,3174.2,3411.6,3408.5,3192.6,3354.5,0.0,0.0,0.0,0.0,12.2171581769437,601.0047607421875,9.0,0.0,0.0,0.241393689264858,0.2992967309386568,23.52983703613281,24.686416625976562,25.298834228515624,25.032000732421874,1.9800272678242292,5.665723048969504,1.9199336565851206,0.003695283434665874,0.992359478416136,0.15970064912523543,0.14600581782204763,0.011187567242554255,0.0069317083273615155,0.10431777579443795,0.09008595773151942,0.005442379308598382,0.0033971481025218964,27.791667938232422,27.975000381469727,28.066667556762695,28.33333396911621,21.108333587646484,21.59166717529297,21.883333206176758,21.916667938232422,14.483333587646484,15.233333587646484,15.725000381469727,15.533333778381348,0.0,18.710000610351564,18.74066619873047,17.660037231445312,18.482000732421874,18.710000610351564,18.74066619873047,3.549999952316284,3.6083333492279053,3.5250000953674316,3.625,148468.9188,223654.0689,210977.3254,1462.1,1338.9,1254.7,1414.5,1294.4,1306.7,1327.5,1.1006798629147119,1.0,0.0,0.0,27.79374885559082,21.748748779296875,21.60449981689453,25.475749969482422,23.12649917602539,21.66324806213379,23.079498291015625,27.129499435424805,25.144500732421875,21.693750381469727,22.011249542236328,21.738250732421875,806.5254691689008,276.3190348525469,0.519279294900817,0.5987208281565869,0.6843252259123358,0.7767723885507918,1365.6416015625,1596.656494140625,1849.7269287109375,2127.24169921875,4.319241684819035,5.049894358453418,5.8503031794571045,6.72802538015248,7.21999979019165,7.603332996368408,7.87833309173584,8.366666793823242
ET201600000321,ETGE71FL,ET,2016.0,321.0,ET2016DHS,26869.896484375,30711.724609375,34860.64453125,66.94166564941406,58.400001525878906,68.43333435058594,59.141666412353516,14.47387409210205,12.403539657592773,14.849909782409668,12.194157600402832,0.06104404817927967,0.07058533213355324,0.08064460212534125,31.510000228881836,30.961666107177734,28.691667556762695,30.376667022705078,16.28333282470703,15.691666603088379,14.541666984558105,15.666666984558105,10.0,2359,2362,2474,2519,2821,2876,2981,0.4741666316986084,0.20333331823349,0.005833333358168602,0.10083332657814026,59.4,621.5009155273438,7,3.071398973464966,0.0,0.24409798143723646,0.3124686869851132,22.400909423828125,22.174999237060547,20.984167098999023,22.439167022705078,0.0,0.0,0.0,0.0,0.0,0.040857281535863876,0.0829363763332367,0.00961089413613081,0.005069066770374775,0.02179349958896637,0.0470559261739254,0.004790392238646746,0.0025439441669732332,28.616666793823242,28.524999618530273,28.25,29.316667556762695,20.441667556762695,20.650001525878906,20.95833396911621,21.450000762939453,12.333333969116211,12.833333969116211,13.708333969116211,13.65000057220459,2.132279968261719,13.276666641235352,14.501667022705078,13.291818618774414,13.388333320617676,13.276666641235352,14.501667022705078,4.625,4.708333492279053,4.608333587646484,4.849999904632568,122587.8452,160629.3231,199633.3766,803,707,810,721,886,1096,554,2.6156564440046037,1.0,2.0,1.0,19.87700080871582,17.75,16.645999908447266,17.177000045776367,15.803999900817871,18.225000381469727,18.927000045776367,18.357999801635742,19.945999145507812,17.913000106811523,18.857999801635742,18.635000228881836,6.428571428571429,1.5,269.93882533482144,311.23521205357144,355.7352818080357,403.7924107142857,5269.85888671875,6071.8037109375,6931.85595703125,7855.52001953125,443.25955636160717,510.712890625,583.0538155691964,660.7452566964286,6.19249963760376,5.328333377838135,6.143333435058594,4.875
ET201600000322,ETGE71FL,ET,2016.0,322.0,ET2016DHS,1471.373779296875,1681.7491455078125,1908.9405517578125,92.55833435058594,75.14167022705078,72.56666564941406,63.72500228881836,20.799625396728516,17.17523765563965,16.61832046508789,14.293457984924316,0.0,0.00047265908991297084,0.0016290461644530296,27.459091186523438,30.565000534057617,29.020000457763672,29.514999389648438,14.675000190734863,14.550000190734863,14.108333587646484,14.199999809265137,7.0,2421,2415,2441,2566,2639,2421,2499,0.0,0.0,0.0,0.0,42.0,616.7420043945312,6,0.0,0.0,0.23494910947385406,0.30287777121507387,17.850908279418945,19.560832977294922,18.425832748413086,19.385000228881836,89.72394670758929,81.31189836774554,12.523497445242745,0.04972481727600098,24.895684378487722,0.049902644008398056,0.052718635648489,0.007536669261753559,0.006835939362645149,0.025607580319046974,0.027253778651356697,0.0037068005185574293,0.003402422647923231,29.34166717529297,29.683334350585938,29.83333396911621,29.991666793823242,21.983333587646484,22.383333206176758,22.758333206176758,22.866666793823242,14.666666984558105,15.133333206176758,15.725000381469727,15.791666984558105,0.01872286835654837,7.831666469573975,9.255000114440918,8.242727279663086,8.556666374206543,7.831666469573975,9.255000114440918,4.450000286102295,4.375,4.366666793823242,4.458333492279053,126490.987,26506.97939,92025.60672,1179.0,988.0,1127.0,1217.0,1036.0,1143.0,1103.0,12.495041983468193,0.0,0.0,0.0,17.43899917602539,14.288000106811523,13.739999771118164,15.001999855041504,14.406999588012695,14.668000221252441,15.961999893188477,16.260000228881836,17.017000198364258,13.692999839782715,14.756999969482422,14.942999839782715,210.42857142857142,90.5,18.783793131510418,21.657417805989585,24.753969319661458,28.098042805989582,1316.0697021484375,1471.3095703125,1629.8402099609375,1792.1669921875,112.14549037388393,125.37386648995536,138.88262067522322,152.71489606584822,6.200833320617676,6.1483330726623535,6.154999732971191,6.070833206176758
ET201600000323,ETGE71FL,ET,2016.0,323.0,ET2016DHS,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
ET201600000324,ETGE71FL,ET,2016.0,324.0,ET2016DHS,9813.572265625,11216.7041015625,12731.99609375,109.0,102.26667022705078,120.75833892822266,104.95000457763672,27.829788208007812,25.781513214111328,31.096567153930664,26.62579345703125,0.0,1.1076583039192926e-05,5.433980434659928e-05,30.87151590983073,32.19527689615885,32.16124979654948,31.864725748697918,13.783333778381348,13.266667366027832,13.058333396911621,13.308333396911621,4.0,3226.25,3186.0833333333335,3264.3333333333335,3445.0833333333335,3338.8333333333335,3253.25,3348.5833333333335,0.0,0.0,0.0,0.0,25.02680965147453,843.1774553571429,9.0,0.0,0.0,0.20442645205193416,0.2484640435046826,24.15454355875651,25.278818766276043,25.295000712076824,25.206319173177082,1.072617518038916,29.214856840650135,10.045264850033512,0.01683331814272474,1.0458421477044235,0.15471232732137044,0.16675004959106446,0.04415294329325358,0.023005274931589763,0.10028673807779948,0.10612913767496744,0.022470662991205852,0.011363789439201355,30.066667556762695,30.391666412353516,30.53333282470703,30.566667556762695,23.15833282470703,23.733333587646484,23.975000381469727,23.88333511352539,16.28333282470703,17.125,17.475000381469727,17.258333206176758,0.0012698716186112426,18.428755442301433,18.547916412353516,17.437576293945312,18.36236063639323,18.428755442301433,18.547916412353516,3.9166667461395264,3.9666666984558105,3.883333444595337,3.941666603088379,39332.73583,156707.4984,111078.9312,1010.4,895.6,1022.7,1161.6,1163.2,1114.3,1113.3,2.5029673231191354,1.0,0.0,0.0,27.384000778198242,21.375,22.11025047302246,24.43174934387207,22.769001007080078,21.330501556396484,22.877248764038086,26.17824935913086,25.118247985839844,21.792749404907227,21.909500122070312,21.726499557495117,397.10455764075067,53.06702412868633,4.669302335349462,5.383632208711358,6.153376753612231,6.984651955225134,7307.6455078125,8543.931640625,9898.08203125,11382.3662109375,23.14373533847185,27.059122612265416,31.347797629021446,36.04861082020778,6.600833415985107,7.164166450500488,7.368333339691162,8.40250015258789
ET201600000325,ETGE71FL,ET,2016.0,325.0,ET2016DHS,60207.671875,68816.09375,78112.640625,140.19166564941406,112.59166717529297,168.86666870117188,128.65000915527344,39.86492919921875,30.917619705200195,48.36276626586914,35.40825653076172,0.0009474349669374217,0.004282914030666169,0.009238866952280649,24.709091186523438,24.373500061035156,23.755165100097656,24.290499877929687,14.558333396911621,13.741666793823242,13.25,14.0,-9999,4602.7,4629.7,4691.6,4721.2,5141.4,5093.9,5072.4,0.0016666665906086564,0.0016666665906086564,0.0,0.006666666362434626,27.100271002710027,597.3208705357143,12.0,0.0,0.0,0.2630672219961809,0.34108088151710636,19.4319091796875,19.537167358398438,19.276251220703124,19.577249145507814,95.8330078125,48.73230511209239,11.438581383746603,0.05131852108499278,43.78269626783288,0.135088316599528,0.07850415706634521,0.007235171397527059,0.005614363153775533,0.08532288074493408,0.041653863588968915,0.0034840484460194904,0.002736537158489227,26.441667556762695,26.40833282470703,26.358333587646484,26.825000762939453,19.141666412353516,19.516666412353516,19.725000381469727,19.808334350585938,11.883333206176758,12.666666984558105,13.108333587646484,12.825000762939453,0.056754209030626265,14.797332763671875,14.863999938964843,14.154727172851562,14.700834655761719,14.797332763671875,14.863999938964843,3.5166666507720947,3.6416666507720947,3.491666793823242,3.633333444595337,80897.75818,56411.96042,252835.1944,1759.3,1989.8,1717.6,1419.3,1640.1,1715.1,1788.7,4.748540463654892,0.0,0.0,0.0,20.035249710083008,17.84225082397461,19.314498901367188,19.932750701904297,19.85449981689453,17.854000091552734,18.477500915527344,20.47425079345703,19.456998825073242,19.162250518798828,19.206748962402344,18.48175048828125,686.7717391304348,124.99184782608695,27.938660966589097,32.21283608294548,36.818587932180854,41.792501246675535,80778.5546875,94251.875,108966.8828125,125051.921875,256.97012992527175,299.8310546875,346.64194123641306,397.8111413043478,9.642499923706055,8.380000114440918,11.5625,9.217499732971191
ET201600000326,ETGE71FL,ET,2016.0,326.0,ET2016DHS,6698.595703125,7656.35302734375,8690.66796875,163.9166717529297,128.48333740234375,154.4166717529297,153.0749969482422,48.09291076660156,36.10772705078125,45.41666793823242,43.425533294677734,0.0,0.0,0.0,27.050909423828124,26.945999145507812,26.733334350585938,25.50016632080078,12.341667175292969,11.558333396911621,11.125,11.866666793823242,2.0,4703.8,4653.0,4762.0,4783.2,5017.1,4978.8,5095.6,0.0,0.0,0.0,0.0,14.88888888888889,593.87744140625,10.0,0.0,0.0,0.24755298154243935,0.3179390434591258,22.863453674316407,23.029083251953125,22.94730987548828,22.284584045410156,1.9503352467606707,11.611243436653117,0.3073463129803417,0.007143424455389421,1.115102628382241,0.2012020746866862,0.10402559439341227,0.011790004372596741,0.01080362598101298,0.1489702065785726,0.06158440113067627,0.005826328198115031,0.005380094548066457,25.791667938232422,25.899999618530273,25.875,26.233333587646484,19.58333396911621,20.08333396911621,20.28333282470703,20.266666412353516,13.449999809265137,14.341667175292969,14.75,14.366666793823242,0.0,19.161288452148437,19.069000244140625,18.6760009765625,19.112167358398438,19.161288452148437,19.069000244140625,3.4083335399627686,3.558333396911621,3.4000000953674316,3.5250000953674316,94474.14545,64135.50415,329257.078,1567.6,1623.0,1486.4,1378.4,1480.8,1438.1,1563.1,1.8375641117251016,1.0,0.0,0.0,23.42650032043457,22.260250091552734,22.77724838256836,23.24799919128418,23.457000732421875,22.11199951171875,22.098751068115234,24.152999877929688,22.522499084472656,21.829500198364258,21.969499588012695,21.88450050354004,2300.1544715447153,434.23848238482384,2.7715450784434443,3.1955480160920517,3.6524439272673233,4.1458607549252715,2917.029541015625,3748.515869140625,4775.46484375,6042.01318359375,9.26609740218496,11.907361534552846,15.169527544884824,19.192795668191057,9.075833320617676,7.960833549499512,9.404166221618652,8.84000015258789
ET201600000327,ETGE71FL,ET,2016.0,327.0,ET2016DHS,27790.20703125,31763.6171875,36054.640625,120.01667022705078,93.125,94.22500610351562,79.80833435058594,29.212982177734375,23.041236877441406,23.458507537841797,19.308467864990234,5.011012156804403e-05,5.011012156804403e-05,0.00037521303646148195,36.31499989827474,37.17569478352865,37.18444315592448,37.72638956705729,14.358333587646484,14.208333969116211,13.699999809265137,13.833333969116211,7.0,1834.75,1821.9166666666667,1880.8333333333333,1983.0833333333333,1908.8333333333333,1736.4166666666667,1899.25,0.01916666515171528,0.01249999925494194,0.0,0.0,31.090425531914892,616.6348958333333,7.0,0.109348826110363,0.0,0.2265637290115905,0.29548605209538387,25.891820271809895,26.600484212239582,26.698333740234375,26.756388346354168,82.89260409740692,80.28816385472075,26.58287275598404,0.057454722992917324,26.58332467586436,0.056950490921735764,0.06790705025196075,0.004732581786811352,0.0036649538669735193,0.030091261491179466,0.03582386672496796,0.0023207045160233974,0.0018203905783593655,26.516666412353516,26.766666412353516,26.908334732055664,27.066667556762695,19.308334350585938,19.649999618530273,20.033334732055664,20.125,12.158333778381348,12.558333396911621,13.208333969116211,13.233333587646484,0.0013340449412399748,16.21222178141276,15.786389668782553,15.468635559082031,16.025277455647785,16.21222178141276,15.786389668782553,4.108333587646484,4.0416669845581055,4.016666889190674,4.133333206176758,179484.3338,66321.1363,44282.48714,819.0833333333334,723.0833333333334,818.0833333333334,1017.1666666666666,940.4166666666666,956.3333333333334,797.0,3.2714239891539227,0.0,0.0,0.0,24.61400032043457,19.249250411987305,20.408750534057617,22.600250244140625,21.12874984741211,19.18724822998047,22.706249237060547,23.48699951171875,24.129499435424805,20.79625129699707,21.396499633789062,20.9685001373291,805.3164893617021,202.68085106382978,10.926053659539473,12.597568873355263,14.3987548828125,16.343918328536184,25892.478515625,28946.9453125,32065.853515625,35259.515625,81.98444772273936,91.65593833111703,101.53147855718085,111.64370013297872,7.298333168029785,7.233333110809326,7.918333053588867,7.586666584014893
ET201600000328,ETGE71FL,ET,2016.0,328.0,ET2016DHS,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
