DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
CI202100000238,CIGE81FL,CI,2021,238,CI2021DHS,10193.65527,6983.732422,13172.46875,11103.14648,10592.56348,30.46858215,27.6312027,42.66985703,26.39378548,32.30030441,30.37306976,29.47336769,30.51142311,29.90586853,30.38968086,13.00859356,12.77339458,13.10733509,13.23420143,13.12287331,NA,425.671875,0.366010994,0.366735607,0.374658316,0.367346525,0.371739954,0,0,0,0,0,37.35219193,10,0.090201564,0.041852888,0.007749292,0.135544732,0.711516201,0.653890669,24.68390083,24.74236107,25.26173592,24.65696144,24.93300247,2.76408577,33.02423096,1.573794365,0,2.58015728,0.495605141,0.446504235,0.486653715,0.245497733,0.235542029,0.600826025,0.511124909,0.518959761,0.195376158,0.197738856,32.48511124,32.92261505,33.10829163,33.14184189,33.15217209,25.95260429,26.51236916,26.52756119,26.49761391,26.56948853,19.47652054,20.14921951,20.00095558,19.90763855,20.02929688,3.444012165,18.99473572,20.01135445,20.01204872,19.40805626,19.47632408,3.692882061,3.540408134,3.56024313,3.710416794,3.694314241,112.5168839,97.825737,151.9150696,97.9319458,119.3274765,1294.457397,1292.623901,1521.331177,1149.873901,1606.763306,24.53477859,27.00671387,28.36678886,28.18549538,27.27802277,25.79468346,24.66227341,24.4116478,24.60247231,25.13508987,24.99975014,23.47301292,120.921875,1129.147339,1284.839966,1690.789307,2128.653809,1969.042236,643.8731079,636.869751,634.9593506,640.6260376,642.8942871,30.34249496,30.01246262,29.92243385,30.18947792,30.29636765,9.707334518,9.241622925,10.9987936,8.944843292,9.870959282
CI202100000239,CIGE81FL,CI,2021,239,CI2021DHS,9404.625977,14945.74902,8550.022461,18895.37695,17322.03906,30.46858215,27.6312027,42.66985703,26.39378548,32.30030441,30.37306976,29.47336769,30.51142311,29.90586853,30.38968086,13.00859356,12.77339458,13.10733509,13.23420143,13.12287331,NA,425.671875,0.366010994,0.366735607,0.374658316,0.367346525,0.371739954,0,0,0,0,0,37.35219193,10,0.090201564,0.041852888,0.007749292,0.135544732,0.711516201,0.653890669,24.68390083,24.74236107,25.26173592,24.65696144,24.93300247,2.76408577,33.02423096,1.573794365,0,2.58015728,0.495605141,0.446504235,0.486653715,0.245497733,0.235542029,0.600826025,0.511124909,0.518959761,0.195376158,0.197738856,32.48511124,32.92261505,33.10829163,33.14184189,33.15217209,25.95260429,26.51236916,26.52756119,26.49761391,26.56948853,19.47652054,20.14921951,20.00095558,19.90763855,20.02929688,3.444012165,18.99473572,20.01135445,20.01204872,19.40805626,19.47632408,3.692882061,3.540408134,3.56024313,3.710416794,3.694314241,112.5168839,97.825737,151.9150696,97.9319458,119.3274765,1294.457397,1292.623901,1521.331177,1149.873901,1606.763306,24.53477859,27.00671387,28.36678886,28.18549538,27.27802277,25.79468346,24.66227341,24.4116478,24.60247231,25.13508987,24.99975014,23.47301292,120.921875,2056.605713,2749.660645,2558.67041,3622.55127,3219.978516,643.8731079,636.869751,634.9593506,640.6260376,642.8942871,30.34249496,30.01246262,29.92243385,30.18947792,30.29636765,9.707334518,9.241622925,10.9987936,8.944843292,9.870959282
CI202100000240,CIGE81FL,CI,2021,240,CI2021DHS,10193.65527,6983.732422,13172.46875,11103.14648,10592.56348,30.46858215,27.6312027,42.66985703,26.39378548,32.30030441,30.37306976,29.47336769,30.51142311,29.90586853,30.38968086,13.00859356,12.77339458,13.10733509,13.23420143,13.12287331,NA,425.671875,0.366010994,0.366735607,0.374658316,0.367346525,0.371739954,0,0,0,0,0,37.35219193,10,0.090201564,0.041852888,0.007749292,0.135544732,0.711516201,0.653890669,24.68390083,24.74236107,25.26173592,24.65696144,24.93300247,2.76408577,33.02423096,1.573794365,0,2.58015728,0.495605141,0.446504235,0.486653715,0.245497733,0.235542029,0.600826025,0.511124909,0.518959761,0.195376158,0.197738856,32.48511124,32.92261505,33.10829163,33.14184189,33.15217209,25.95260429,26.51236916,26.52756119,26.49761391,26.56948853,19.47652054,20.14921951,20.00095558,19.90763855,20.02929688,3.444012165,18.99473572,20.01135445,20.01204872,19.40805626,19.47632408,3.692882061,3.540408134,3.56024313,3.710416794,3.694314241,112.5168839,97.825737,151.9150696,97.9319458,119.3274765,1294.457397,1292.623901,1521.331177,1149.873901,1606.763306,24.53477859,27.00671387,28.36678886,28.18549538,27.27802277,25.79468346,24.66227341,24.4116478,24.60247231,25.13508987,24.99975014,23.47301292,120.921875,1129.147339,1284.839966,1690.789307,2128.653809,1969.042236,643.8731079,636.869751,634.9593506,640.6260376,642.8942871,30.34249496,30.01246262,29.92243385,30.18947792,30.29636765,9.707334518,9.241622925,10.9987936,8.944843292,9.870959282
CI202100000241,CIGE81FL,CI,2021,241,CI2021DHS,1013.618103,1137.213989,779.8658447,813.2866821,842.5373535,30.22425461,27.42513657,42.15272903,26.13142586,32.116745,29.79140091,28.92629623,29.75163269,29.2628479,30.19616318,12.99042225,12.75146103,13.08436108,13.2094326,13.11135769,5,409.1533203,0.378476202,0.380433291,0.37601161,0.386385709,0.376518279,0,0,0,0,0,34.81796265,10,0,0.044361774,0.00831687,0.140166432,0.718719363,0.653099954,24.42232895,24.3542366,24.86678123,24.39554977,24.7867012,3.140802145,17.68327141,1.056444883,0,2.31495595,0.517633975,0.474407166,0.518959999,0.282211185,0.263433546,0.66114372,0.568215132,0.593985379,0.239269421,0.232634306,32.50797272,32.94709396,33.1294136,33.16174698,33.17890549,25.98547554,26.54726601,26.55979538,26.52996254,26.60114288,19.51754951,20.19563103,20.04505157,19.95231438,20.06755066,0.73689872,19.05325699,19.78217697,19.98193359,19.52825165,19.37723923,3.698668957,3.547873259,3.566030264,3.714583397,3.700737953,111.7895126,97.30091095,150.3179016,97.06735992,118.8556595,1342.367554,1321.263062,1561.394653,1188.563477,1649.984131,24.52179337,27.04749107,28.45707703,28.29407883,27.35926247,25.87117767,24.74349213,24.46668243,24.65790939,25.21256256,25.068367,23.50753021,121.0136719,203.9557495,209.2202148,182.5601501,155.9202881,156.6185303,643.7947388,636.7922363,634.882019,640.5480347,642.81604,30.34249496,30.01246262,29.92243195,30.18947601,30.29636765,9.633481026,9.184343338,10.90743923,8.872806549,9.812782288
CI202100000242,CIGE81FL,CI,2021,242,CI2021DHS,9404.625977,14945.74902,8550.022461,18895.37695,17322.03906,30.35663795,27.48755646,42.289814,26.25863647,32.15351105,30.29011345,29.565382,30.58815956,30.00621605,31.06989288,13.01432323,12.77764797,13.1103735,13.23871517,13.13441849,NA,412.8613281,0.353779942,0.350195676,0.358970821,0.350832641,0.345132172,0,0,0,0,0,44.97429657,10,0.2706047,0.044014294,0.007954781,0.136287063,0.708835542,0.643672347,24.75019073,24.92847252,25.33951378,24.82032967,25.36095619,3.907224417,43.13643265,2.128412724,0,3.220564127,0.488857388,0.436283559,0.472266823,0.230605349,0.226221114,0.584809959,0.491608471,0.493031442,0.178831562,0.187200889,32.51176071,32.95134735,33.13441849,33.16857529,33.18324661,25.9765625,26.53867149,26.55264854,26.52217865,26.59405327,19.49744034,20.17369843,20.02404594,19.92986107,20.04882813,5.1521945,19.21026421,20.29156303,20.090868,19.63444519,19.6520195,3.702951431,3.552300453,3.571007013,3.71875,3.704644203,112.4091644,97.64405823,151.0172272,97.64930725,119.1173172,1304.039307,1286.372681,1512.16333,1141.121582,1579.106445,24.51402855,27.03396606,28.44928932,28.29911995,27.36827278,25.88055992,24.74077225,24.45814896,24.65197372,25.20871544,25.05200005,23.48613739,120.7441406,2056.605713,2749.660645,2558.67041,3622.55127,3219.978516,643.7947388,636.7922363,634.8820801,640.5480347,642.81604,30.34249496,30.01246262,29.92243576,30.18947601,30.29636765,9.678915024,9.20879364,10.94849777,8.912864685,9.83789444
CI202100000243,CIGE81FL,CI,2021,243,CI2021DHS,9404.625977,14945.74902,8550.022461,18895.37695,17322.03906,30.35663795,27.48755646,42.289814,26.25863647,32.15351105,30.29011345,29.565382,30.58815956,30.00621605,31.06989288,13.01432323,12.77764797,13.1103735,13.23871517,13.13441849,NA,412.8613281,0.353779942,0.350195676,0.358970821,0.350832641,0.345132172,0,0,0,0,0,44.97429657,10,0.2706047,0.044014294,0.007954781,0.136287063,0.708835542,0.643672347,24.75019073,24.92847252,25.33951378,24.82032967,25.36095619,3.907224417,43.13643265,2.128412724,0,3.220564127,0.488857388,0.436283559,0.472266823,0.230605349,0.226221114,0.584809959,0.491608471,0.493031442,0.178831562,0.187200889,32.51176071,32.95134735,33.13441849,33.16857529,33.18324661,25.9765625,26.53867149,26.55264854,26.52217865,26.59405327,19.49744034,20.17369843,20.02404594,19.92986107,20.04882813,5.1521945,19.21026421,20.29156303,20.090868,19.63444519,19.6520195,3.702951431,3.552300453,3.571007013,3.71875,3.704644203,112.4091644,97.64405823,151.0172272,97.64930725,119.1173172,1304.039307,1286.372681,1512.16333,1141.121582,1579.106445,24.51402855,27.03396606,28.44928932,28.29911995,27.36827278,25.88055992,24.74077225,24.45814896,24.65197372,25.20871544,25.05200005,23.48613739,120.7441406,2056.605713,2749.660645,2558.67041,3622.55127,3219.978516,643.7947388,636.7922363,634.8820801,640.5480347,642.81604,30.34249496,30.01246262,29.92243576,30.18947601,30.29636765,9.678915024,9.20879364,10.94849777,8.912864685,9.83789444
CI202100000244,CIGE81FL,CI,2021,244,CI2021DHS,9404.625977,14945.74902,8550.022461,18895.37695,17322.03906,30.35663795,27.48755646,42.289814,26.25863647,32.15351105,30.29011345,29.565382,30.58815956,30.00621605,31.06989288,13.01432323,12.77764797,13.1103735,13.23871517,13.13441849,NA,412.8613281,0.353779942,0.350195676,0.358970821,0.350832641,0.345132172,0,0,0,0,0,44.97429657,10,0.2706047,0.044014294,0.007954781,0.136287063,0.708835542,0.643672347,24.75019073,24.92847252,25.33951378,24.82032967,25.36095619,3.907224417,43.13643265,2.128412724,0,3.220564127,0.488857388,0.436283559,0.472266823,0.230605349,0.226221114,0.584809959,0.491608471,0.493031442,0.178831562,0.187200889,32.51176071,32.95134735,33.13441849,33.16857529,33.18324661,25.9765625,26.53867149,26.55264854,26.52217865,26.59405327,19.49744034,20.17369843,20.02404594,19.92986107,20.04882813,5.1521945,19.21026421,20.29156303,20.090868,19.63444519,19.6520195,3.702951431,3.552300453,3.571007013,3.71875,3.704644203,112.4091644,97.64405823,151.0172272,97.64930725,119.1173172,1304.039307,1286.372681,1512.16333,1141.121582,1579.106445,24.51402855,27.03396606,28.44928932,28.29911995,27.36827278,25.88055992,24.74077225,24.45814896,24.65197372,25.20871544,25.05200005,23.48613739,120.7441406,2056.605713,2749.660645,2558.67041,3622.55127,3219.978516,643.7947388,636.7922363,634.8820801,640.5480347,642.81604,30.34249496,30.01246262,29.92243576,30.18947601,30.29636765,9.678915024,9.20879364,10.94849777,8.912864685,9.83789444
CI202100000245,CIGE81FL,CI,2021,245,CI2021DHS,607.4594116,642.3482056,536.626709,495.6027527,557.2403564,30.26376152,27.2544899,41.66006851,26.10714722,31.88523483,29.410923,29.12005806,29.82781219,29.60383224,30.54713631,13.04806137,12.81014156,13.13956928,13.27471066,13.17975998,NA,404.3642578,0.375429749,0.365920186,0.363922119,0.380001634,0.369339705,0,0,0,0,0,32.35273743,10,0.2706047,0.040707305,0.0076734,0.136732534,0.725307107,0.644901931,24.11537743,24.8104229,24.8914814,24.69137192,25.00374031,3.309940577,11.49842262,0.837946892,0,2.274455786,0.518590629,0.480481774,0.524460673,0.295092583,0.282409936,0.672601938,0.588390827,0.608567953,0.255760998,0.260058969,32.57151413,33.01480103,33.19364929,33.23119354,33.25321198,26.01880836,26.5858078,26.59903145,26.56711578,26.63968468,19.52345276,20.20465851,20.05408096,19.95648193,20.073452,0.060396947,18.81983566,20.50078773,19.9551506,19.77891159,19.46034431,3.727835655,3.580164909,3.597974539,3.739583492,3.729557276,112.8183365,97.57556915,149.891861,97.62985992,118.9178085,1346.103516,1330.756348,1654.105103,1189.852905,1641.148193,24.35754395,26.95083427,28.43844795,28.33223343,27.37996292,25.86232185,24.7109642,24.42276192,24.64757538,25.24223709,25.06138611,23.42271805,131.4619141,120.668045,118.1767197,126.0497437,95.01511383,103.5849228,643.6370239,636.6362305,634.7265015,640.3911133,642.6585693,30.34249496,30.01246071,29.92243195,30.18947411,30.29636765,9.666466713,9.162607193,10.88681412,8.886694908,9.793858528
CI202100000246,CIGE81FL,CI,2021,246,CI2021DHS,1141.406616,1570.893311,1018.585205,2388.074707,2158.990234,29.45481682,27.00117683,41.12369537,25.38660812,31.82764816,29.50985146,29.37802124,29.62677193,29.96010399,30.40541458,12.88151073,12.63138008,12.96601582,13.0744791,13.01002598,5,463.8759766,0.37564829,0.364408851,0.374683857,0.382130206,0.384431154,0,0,0,0,0,33.16374588,9,0,0.039098397,0.008418752,0.127954945,0.711951375,0.644868493,24.63964081,25.06838608,25.2425518,25.40312576,25.65525627,4.018604755,24.06181717,1.423070788,0,3.02363801,0.517008722,0.470127583,0.516218364,0.279877484,0.244655609,0.646528304,0.548190176,0.599141002,0.236900479,0.208850235,32.5076828,32.94934845,33.1246109,33.14739609,33.17786407,26.04427147,26.60716248,26.61054802,26.58268166,26.65039063,19.62617302,20.31796837,20.15859413,20.07291603,20.16783905,0.47567907,19.76943207,20.75874901,20.85833359,20.84614563,20.90509796,3.685937643,3.53867197,3.550520897,3.702083349,3.690494776,108.5686188,95.54830933,146.0105438,93.98332977,117.4597702,1445.434448,1344.811401,1638.686768,1159.12561,1623.22937,24.60453224,26.92746544,28.23898125,28.06901741,27.14527702,25.64990425,24.53225327,24.26001549,24.49525642,25.09323502,25.0440979,23.67134285,107.203125,246.4883118,289.0068359,340.9320068,457.8328247,401.3327637,446.1682739,441.3153381,439.9915161,443.9182129,445.4900208,21.03079033,20.8020401,20.73964119,20.9247303,20.99882126,9.381014824,9.044192314,10.65830708,8.647343636,9.663215637
CI202100000247,CIGE81FL,CI,2021,247,CI2021DHS,356.0858459,443.4161987,431.2694397,466.6096191,559.0431519,27.80566788,26.4309864,38.03486252,23.47963333,30.81997108,30.33604813,30.71980286,31.19317055,31.08638954,31.79447937,12.77463818,12.51898193,12.84398174,12.92304707,12.86506081,5,480.5263672,0.341656119,0.336418301,0.348157138,0.360078514,0.357124776,0,0,0,0,0,24.96300697,9,0,0.043221906,0.010999519,0.13921912,0.714446664,0.590825737,25.25241852,26.09358788,26.41169548,26.38667297,26.85418701,13.86162186,37.79731369,3.487802744,0.474361748,6.790106297,0.544577837,0.494930863,0.507095277,0.266800612,0.239231318,0.682052553,0.581938267,0.564788043,0.218818635,0.200501919,32.76870728,33.21681213,33.33864212,33.36562729,33.4374733,26.35759544,26.93606758,26.89648628,26.88398361,26.98693657,19.99407005,20.6978302,20.49466324,20.44257736,20.57241058,0,20.168787,21.46737289,21.63022041,21.68695641,21.91389656,3.751186371,3.589916229,3.595428228,3.743098974,3.744647026,104.3042374,94.88502502,136.7516174,87.88658905,115.4099121,1285.043335,1079.944824,1348.763672,1004.244324,1324.703491,25.2372303,27.38220596,28.73194122,28.55872154,27.75593376,26.06715202,24.85765076,24.56011009,24.88230896,25.65263367,25.67315102,24.44976616,121.3212891,63.64675522,80.22374725,97.58483887,88.13795471,102.3845673,300.4482117,330.6230469,366.8456726,412.0393066,460.4807434,14.17619991,15.59995365,17.30906487,19.44145775,21.72709465,8.729895592,8.610868454,9.856381416,7.956125259,9.12371254
CI202100000248,CIGE81FL,CI,2021,248,CI2021DHS,752.2824707,815.3483276,1201.920532,3082.620361,4014.960449,28.64610863,26.85683632,39.98496628,24.49308586,31.5756855,30.01484871,30.16826439,30.45006943,30.38868713,30.99764252,12.73346424,12.46671009,12.79092884,12.89053822,12.83198833,5,492.9912109,0.342750549,0.338980407,0.355424315,0.361386806,0.369033128,0,0,0,0,0,31.79357719,9,0,0.041403811,0.010214142,0.122576743,0.685247064,0.617870748,24.73253822,25.31425285,25.31456566,25.54475975,25.73083496,4.469395638,17.34303284,1.30290997,0,3.854792356,0.537429333,0.494263768,0.521443069,0.292151839,0.243129596,0.690763235,0.584040523,0.613668263,0.250826359,0.204314664,32.55898666,32.98320389,33.13285828,33.16172028,33.21653748,26.16901016,26.72539139,26.71176338,26.69218826,26.77882004,19.82552147,20.51649284,20.34192848,20.27118111,20.38455009,0.315687567,19.45022774,20.46024323,20.17906189,20.70083427,20.4640274,3.688151121,3.525520802,3.536111116,3.685503483,3.687326431,105.6511688,94.6843338,141.3912811,90.26935577,116.429863,1400.124878,1224.167236,1477.917358,1045.750977,1482.272827,24.81987572,26.94926453,28.17353439,27.947649,27.16851997,25.58202744,24.39417648,24.20458984,24.4737072,25.13616562,25.20933151,23.97281265,89.05175781,118.9059525,150.0046082,231.1677704,590.9885254,746.3374634,248.2797546,268.1480103,291.9125977,321.5840149,352.3809204,11.70446491,12.64109898,13.76141548,15.16019249,16.61202812,9.014891624,8.814335823,10.22355843,8.259995461,9.389908791
CI202100000249,CIGE81FL,CI,2021,249,CI2021DHS,205.7132263,226.4380493,245.7878723,259.973999,256.823761,29.22166061,27.18528557,41.31383514,25.09156227,31.9960041,29.31590843,29.35635376,29.87572861,29.4377079,30.00614357,12.72903633,12.45898438,12.7847662,12.89348984,12.83190155,5,469.6767578,0.373961389,0.356303662,0.36851719,0.379629701,0.384715855,0,0,0,0,0,33.30918121,10,0.360803664,0.043959685,0.009969461,0.122820191,0.686702251,0.645618796,24.48613739,24.81281281,25.1565094,24.97546959,25.44025803,4.052228928,19.33221245,1.552345157,0,3.319513798,0.539298534,0.511339247,0.53897053,0.369634628,0.297710896,0.735000908,0.646613836,0.721620619,0.360844254,0.273563951,32.47226715,32.88554764,33.05742264,33.08828354,33.13138199,26.08307266,26.63294411,26.63476753,26.61614609,26.69062614,19.74322891,20.42656326,20.27265739,20.19479179,20.29948044,0,19.65636253,20.26926994,20.4372921,20.51322937,20.87437057,3.651432276,3.484895945,3.506250143,3.657552242,3.649479151,106.7009125,94.73789215,144.8566437,91.7736969,116.7687531,1473.375,1347.373779,1554.748657,1125.437378,1537.663696,24.92084312,26.95445442,28.04067612,27.81976509,27.00509644,25.47077942,24.30293655,24.07450676,24.38537979,24.96449852,25.07819176,23.96751595,167.1298828,33.4752655,41.65919113,46.10904694,49.84124756,47.74074173,248.3783569,268.2643127,292.0507813,321.7500916,352.5793762,11.70340252,12.64041328,13.76121426,15.16062355,16.61327553,9.220664024,8.951289177,10.49921894,8.474101067,9.560091019
CI202100000250,CIGE81FL,CI,2021,250,CI2021DHS,264.8243103,320.9937439,283.8326111,350.4763794,381.6376953,28.65217018,26.42280197,39.04712296,24.51417923,31.17831039,29.08635139,29.76458359,29.718647,29.68135452,30.02468681,12.89257908,12.64166641,12.98333359,13.07825565,13.02721405,5,531.4316406,0.366751701,0.347416669,0.358865619,0.369068742,0.375404686,0,0,0,0,0,33.96728134,9,0,0.035171941,0.008049989,0.121178865,0.701877177,0.596960664,24.32874489,25.14479256,24.82661438,25.18859482,25.26218796,4.607533932,16.93609428,1.642304301,0,3.61435461,0.525769174,0.473641604,0.521636307,0.292271286,0.248686731,0.652006269,0.550615013,0.614741981,0.251148582,0.213314429,32.63919449,33.10546875,33.26028824,33.27812576,33.32474136,26.17252541,26.75377655,26.73919296,26.71002579,26.79075623,19.74661636,20.46380234,20.27695465,20.19986916,20.29752731,0.010729155,19.57113647,20.52499962,19.93458366,20.69583321,20.49968719,3.727343798,3.596744776,3.592187643,3.742057323,3.735156298,106.7964859,95.03607178,140.2645874,91.73345947,116.455864,1431.875732,1291.688599,1520.999756,1162.437866,1502.848633,24.6127739,26.86732674,28.25409698,28.1753788,27.2598114,25.61213493,24.45560837,24.1398201,24.42042542,25.09984779,25.00167084,23.62887001,192.6494141,44.63558578,59.05518341,57.40444183,67.19202423,70.94229889,135.4599609,146.2999725,159.2657776,175.4543304,192.2569427,6.389861107,6.901201248,7.512818813,8.27645874,9.06906414,9.120311737,8.876979828,10.29493427,8.389296532,9.440911293
CI202100000251,CIGE81FL,CI,2021,251,CI2021DHS,156.2877502,228.6257477,305.0072632,476.9092407,651.7032471,29.62420845,26.60472107,39.82040787,25.39151764,31.08086967,29.79724693,29.5388546,30.59827614,30.50164223,31.47045326,13.07851601,12.83687782,13.16604519,13.30215549,13.2430563,NA,395.2529297,0.360636503,0.360303551,0.352057397,0.368752658,0.362909615,0,0,0,0,0,29.52709007,10,0.225474373,0.036427885,0.00711298,0.132368192,0.738828063,0.61888808,24.33572006,24.93574715,25.34424782,25.23326302,25.87670708,2.657824516,19.67251587,1.11734283,0,1.805878043,0.519665122,0.476747304,0.519410193,0.284062684,0.277285725,0.671750784,0.580633402,0.595033884,0.242551297,0.255601615,32.7344017,33.2026062,33.36833191,33.40369034,33.46592712,26.16576958,26.7595787,26.76005554,26.72650528,26.81889534,19.65588951,20.36572647,20.20228577,20.10153389,20.22287369,0.000970354,18.87419128,20.33263969,20.0902195,19.9648838,20.28296089,3.775824785,3.635575771,3.648177147,3.786617517,3.782450914,111.8558197,96.72348022,145.2718964,96.14796448,117.5618668,1419.528931,1359.237183,1649.794434,1244.228271,1588.977783,24.46199417,27.0994606,28.67057991,28.65828705,27.73308754,26.12208176,24.98316765,24.61424255,24.86398697,25.48608398,25.23150635,23.56077194,157.1689453,28.65401268,42.06167984,63.94333649,91.43126678,121.1445465,272.0187378,381.1609802,538.3478394,769.4509277,1093.893921,12.83317089,17.98223305,25.3979187,36.30079269,51.60720825,9.481904984,8.974597931,10.60859108,8.70939827,9.583950996
CI202100000252,CIGE81FL,CI,2021,252,CI2021DHS,150.2415009,258.7338562,341.5418396,545.8516235,916.3236694,32.20090103,29.37556839,44.29551315,27.96595192,33.11720276,29.15930557,29.19431686,29.38357735,30.10186386,29.82623291,13.25873852,13.12863159,13.39421272,13.5568428,13.39765644,NA,452.9511719,0.352513254,0.356908798,0.3761805,0.359555095,0.379641443,0,0,0,0,0,22.68159294,10,0.879499018,0.03883215,0.005829075,0.118792802,0.729953527,0.63363111,24.01140022,24.81529427,24.60289955,25.02273178,24.90291977,3.309845924,14.53556156,0.832156777,0,2.078015804,0.471509993,0.418875307,0.454439014,0.250107378,0.228954524,0.551992238,0.464177549,0.461155653,0.202789143,0.190119773,32.3832016,32.90364838,33.06814194,33.10429764,33.1220932,25.72447968,26.31539345,26.34256363,26.3019104,26.39807701,19.12446594,19.77501488,19.67392921,19.54745293,19.72443581,0.049208149,18.86349869,20.43627357,19.82222176,19.9435997,19.97960854,3.728428841,3.57285881,3.612499952,3.746412039,3.737818241,120.0587692,104.9547577,160.0175323,104.7719803,123.786087,1439.710205,1492.576172,1858.564087,1350.710571,1654.909668,24.10674286,26.46144676,27.88834763,27.87325478,26.96249008,25.44254112,24.33091164,24.1384449,24.47252655,25.02581787,24.81871796,23.20834732,177.2392578,29.94843292,47.60084534,81.6582489,104.6486435,170.3345947,51.84049606,82.40586853,132.0359192,214.0865784,345.273407,2.44327879,3.883846045,6.222944736,10.09004974,16.27297592,10.14183331,9.624995232,11.52867126,9.327160835,10.13114834
CI202100000253,CIGE81FL,CI,2021,253,CI2021DHS,46.81145859,62.84447479,110.1406021,183.2829437,304.2119141,30.80058861,28.4546566,41.41654587,26.65900612,31.54803276,29.12156487,29.27305603,29.95902824,30.14286995,30.69431686,13.28796291,13.24179649,13.44273758,13.59755516,13.48919296,NA,439.5634766,0.372046769,0.354272038,0.365328014,0.362301737,0.371735752,0,0,0,0,0,31.66183662,10,0.085194394,0.035193946,0.005180074,0.112223998,0.730941415,0.560776532,24.09924316,24.82612228,24.96079254,24.85177612,25.35720253,3.657680511,13.24005508,0.892559946,0,2.160368919,0.490341693,0.437645763,0.48116222,0.288054377,0.252864838,0.585898876,0.489745826,0.511021793,0.249476865,0.220169619,32.67713928,33.2760849,33.3847084,33.41422272,33.4873848,26.00520897,26.62944221,26.63681984,26.59441566,26.71357155,19.38917923,20.03428841,19.94197083,19.81666565,19.99819183,0,19.07691956,20.37918854,19.96255875,19.5606823,20.0200882,3.814814806,3.664713621,3.6971066,3.83059907,3.828110695,117.4985428,104.2781677,153.1213837,102.1199722,120.7693634,1420.368286,1463.652588,1742.541504,1330.403931,1607.826294,23.94971657,26.47628403,28.11803436,28.25909615,27.32678795,25.68671608,24.60189819,24.32091141,24.64277267,25.26603317,25.00437164,23.29751968,268.0654297,6.572259426,11.56188202,21.50918961,35.13832474,56.54968643,53.25954819,84.57345581,135.4150696,219.4644165,353.8381042,2.512653828,3.989966393,6.388547897,10.35378838,16.69320679,9.84239006,9.38779068,11.10485077,9.050843239,9.790017128
