DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
MW201700000079,MWGE7IFL,MW,2017.0,79.0,MW2017MIS,75002.2578125,86898.6171875,101286.2265625,90.91667175292969,51.81666564941406,59.53333282470703,74.96666717529297,26.674816131591797,12.794239044189453,15.330471992492676,18.97890281677246,0.0069122314453125,0.011786454821389819,0.023771416194855222,28.7860590616862,32.074859619140625,30.599583943684895,31.58861033121745,9.100000381469727,10.850000381469727,10.725000381469727,10.658333778381348,7.0,2795.5,2841.8333333333335,2947.25,3003.0,3003.25,3128.1666666666665,2933.25,0.0,0.0,0.0,0.0,30.716535433070867,633.2984793526786,7.0,0.051192548125982285,0.28719118383008,0.3014776930103034,0.9469225404111652,22.13275146484375,24.380971272786457,23.652359008789062,24.113543192545574,0.18708821241768242,84.0651893815445,-1.0,3.639185081601767,11.537079975867147,0.0004886002206677542,0.5368750095367432,0.5661153793334961,0.46028295159339905,0.13127997517585754,0.54707932472229,0.5792675018310547,0.40546393394470215,0.079367995262146,26.40833282470703,28.450000762939453,28.29166603088379,28.03333282470703,21.83333396911621,23.0,22.90833282470703,22.691667556762695,17.308334350585938,17.600000381469727,17.566667556762695,17.375,0.09246852306823328,15.479438781738281,16.687082926432293,16.705140431722004,16.638472239176433,3.4083333015441895,4.050000190734863,3.883333444595337,3.950000047683716,14378.2292,59498.91294,54120.79376,1191.2727272727273,873.1818181818181,785.5454545454545,1046.090909090909,698.7272727272727,1054.090909090909,956.0,2.1609615305955496,1.0,1.0,1.0,21.017749786376953,18.133501052856445,22.817501068115234,22.133499145507812,22.27199935913086,16.913000106811523,17.058000564575195,21.772750854492188,19.15850067138672,23.60449981689453,23.18899917602539,20.772499084472656,209.90575916230367,82.06806282722513,28.518109865837697,32.478957890215966,37.63055515788613,43.860965109620416,68858.859375,76689.7421875,86847.265625,98455.3828125,216.7819862565445,241.4328574934555,273.40747709424085,309.94748036649213,6.774166584014893,5.670833110809326,6.15916633605957,6.50166654586792
MW201700000080,MWGE7IFL,MW,2017.0,80.0,MW2017MIS,52132.7734375,60401.73046875,70402.3125,90.91667175292969,51.81666564941406,59.53333282470703,74.96666717529297,26.674816131591797,12.794239044189453,15.330471992492676,18.97890281677246,0.008231786697629898,0.012324623834519158,0.02143596921648298,29.721214294433594,33.569305419921875,32.12861124674479,33.510416666666664,9.100000381469727,10.850000381469727,10.725000381469727,10.658333778381348,7.0,2998.4166666666665,2997.25,3076.5,3269.25,3217.0833333333335,3256.4166666666665,3166.1666666666665,0.0,0.0,0.0,0.0,29.207894736842107,633.2985229492188,7.0,0.024354035034775734,0.31833024375012586,0.332752324583742,0.964135893922027,23.665982564290363,26.07763926188151,25.323471069335938,25.9237060546875,0.11693907285991469,58.882761101973685,-1.0,2.3373554430509866,9.70028140419408,0.0007556708235489694,0.4980354309082031,0.47145332608904156,0.4296942778996059,0.13546945367540633,0.47293172563825336,0.4248426982334682,0.3626194681440081,0.0809328556060791,26.40833282470703,28.450000762939453,28.29166603088379,28.03333282470703,21.83333396911621,23.0,22.90833282470703,22.691667556762695,17.308334350585938,17.600000381469727,17.566667556762695,17.375,0.004626704517163728,17.61075719197591,18.585973103841145,18.518333435058594,18.336995442708332,3.4083333015441895,4.050000190734863,3.883333444595337,3.950000047683716,13091.0289,54925.93818,35159.30934,1040.6666666666667,771.0833333333334,685.0,966.75,632.9166666666666,974.6666666666666,871.9166666666666,2.003595131321957,1.0,1.0,1.0,22.601499557495117,20.41925048828125,24.457500457763672,23.571250915527344,23.676000595092773,18.84775161743164,19.02750015258789,23.325748443603516,20.84575080871582,25.64875030517578,25.47224998474121,23.222999572753906,202.14736842105262,96.94473684210526,21.330635793585525,24.29322574013158,28.14645353618421,32.80660464638158,45527.890625,52053.7265625,60331.4609375,69755.5625,143.86379523026315,164.48454975328949,190.64107730263157,220.41994243421053,6.774166584014893,5.670833110809326,6.15916633605957,6.50166654586792
MW201700000081,MWGE7IFL,MW,2017.0,81.0,MW2017MIS,22120.482421875,25629.087890625,29872.4375,79.50833129882812,47.83333206176758,59.233333587646484,58.39999771118164,22.55555534362793,11.595959663391113,15.220556259155273,14.847456932067871,0.00965777039527893,0.012906090571330143,0.017275277238625746,30.288000106811523,32.63333511352539,31.40333366394043,32.098331451416016,11.425000190734863,12.475000381469727,12.02500057220459,12.27500057220459,7.0,2353,2395,2378,2481,2697,2505,2674,0.0,0.0,0.0,0.0,57.92857142857143,684.181396484375,7,0.06715290248394012,0.1857679017347411,0.2607553262542307,0.8518872159058162,23.047182083129883,24.489166259765625,23.954166412353516,24.28143882751465,0.21167801107679093,45.22418648856027,-1.0,0.49701098033360075,10.71953364780971,0.015688274587903703,0.38791659474372864,0.2447201907634735,0.4860873520374298,0.3369009792804718,0.36988744139671326,0.18937325477600098,0.457849383354187,0.3002687692642212,27.733333587646484,29.383333206176758,29.0,28.908334732055664,22.0,23.108333587646484,22.96666717529297,22.75,16.308334350585938,16.90833282470703,16.975000381469727,16.633333206176758,3.3864037465240995,15.806364059448242,16.344999313354492,16.5049991607666,16.46454620361328,3.5250000953674316,4.125,3.8916666507720947,3.933333396911621,50412.13163,16553.76902,87564.23731,897.0,610.0,660.0,724.0,586.0,877.0,758.0,3.194272722516741,2.0,2.0,2.0,21.14299964904785,18.052000045776367,22.83099937438965,22.073999404907227,22.131000518798828,16.51099967956543,17.012001037597656,21.77400016784668,19.197999954223633,24.246999740600586,23.57699966430664,21.041000366210938,114.92857142857143,71.71428571428571,256.5618896484375,292.1955043247768,338.54160853794644,394.5931919642857,17055.41015625,20309.611328125,24482.697265625,29422.16015625,1453.0841238839287,1730.334681919643,2085.872628348214,2506.7042410714284,7.056666374206543,4.394999980926514,5.813333034515381,5.417499542236328
MW201700000082,MWGE7IFL,MW,2017.0,82.0,MW2017MIS,8651.572265625,10023.826171875,11683.44921875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.011959078220220713,0.012554498819204478,0.0160578558078179,29.173999786376953,30.793333053588867,29.316667556762695,29.7983341217041,-9999,-9999,-9999,-9999,7.0,2522,3316,3004,2558,2814,2778,2748,-9999,-9999,-9999,-9999,38.75,645.1898803710938,8.0,0.012768570333719254,0.35734683969976855,0.37474189020468973,0.9565725620230534,24.45199966430664,25.854999542236328,25.05583381652832,24.735000610351562,0.03268877949033465,65.72399030412946,-1.0,0.1798079013824463,1.441230228969029,0.011603722614901406,0.3727104067802429,0.27468860149383545,0.40600159764289856,0.1538577824831009,0.3292616009712219,0.2141410857439041,0.3452391028404236,0.0997840166091919,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.5763702392578125,19.729999542236328,20.91666603088379,20.795000076293945,19.671667098999023,-9999,-9999,-9999,-9999,26238.40963,11826.42185,1748.849649,1423,1115,944,1377,983,1402,1016,0.2585304464612688,1.0,1.0,2.0,24.017000198364258,21.32699966430664,25.489999771118164,24.701000213623047,24.51799964904785,20.079999923706055,20.45599937438965,24.958999633789062,22.250999450683594,26.94300079345703,26.389999389648438,23.750999450683594,150.14285714285714,122.14285714285714,97.04983956473214,110.52899169921875,128.06036376953125,149.26304408482142,7689.12841796875,8674.072265625,9908.548828125,11283.96484375,1000.8716195913462,1129.0395883413462,1289.682391826923,1468.7247596153845,-9999,-9999,-9999,-9999
MW201700000083,MWGE7IFL,MW,2017.0,83.0,MW2017MIS,12231.57421875,14171.666015625,16518.037109375,96.09166717529297,53.58333206176758,74.30000305175781,72.375,26.08823585510254,12.48543643951416,18.195919036865234,17.198020935058594,0.07709270173853094,0.11019520326094194,0.23060972040349786,33.18454360961914,35.61000061035156,34.04833221435547,34.95333480834961,9.916666984558105,11.041666984558105,10.65000057220459,10.966667175292969,7.0,2814,2743,2842,3058,3050,2963,2869,0.0,0.0,0.0,0.0,59.42857142857143,684.5751342773438,7.0,0.006148087792098522,0.3674462725262727,0.3606875103092008,0.9738020206179893,25.99327278137207,27.647499084472656,27.136667251586914,27.205833435058594,0.06417031799043928,48.738438197544646,-1.0,2.148965290614537,9.755076817103795,0.01096180613551821,0.49106770753860474,0.4037601947784424,0.5380477905273438,0.23438066244125366,0.4707902669906616,0.34804853796958923,0.48602718114852905,0.1704103797674179,28.075000762939453,29.741666793823242,29.46666717529297,29.441667556762695,23.09166717529297,24.200000762939453,24.125,23.92500114440918,18.15833282470703,18.700000762939453,18.816667556762695,18.475000381469727,1.4907684326171875,18.802000045776367,19.684999465942383,20.225000381469727,19.45833396911621,3.683333396911621,4.291666507720947,4.083333492279053,4.208333492279053,37241.45855,50204.52646,16295.07972,829,761,588,906,600,1039,736,0.05858092648642404,2.0,2.0,2.0,24.114999771118164,21.92799949645996,25.73200035095215,24.788999557495117,24.799999237060547,20.45599937438965,20.38399887084961,24.933000564575195,22.02400016784668,27.243000030517578,27.055999755859375,24.42099952697754,95.07142857142857,53.714285714285715,160.89805385044642,183.24501255580358,212.31012834821428,247.46184430803572,9145.765625,10627.076171875,12508.2236328125,14675.9072265625,781.5726841517857,908.1614815848214,1068.9195033482142,1254.1642020089287,6.932499885559082,4.363333225250244,6.114999771118164,5.62666654586792
MW201700000084,MWGE7IFL,MW,2017.0,84.0,MW2017MIS,16250.072265625,18824.2734375,21933.201171875,90.75833129882812,54.59166717529297,64.95833587646484,67.08333587646484,28.215024948120117,14.179654121398926,17.635746002197266,17.614879608154297,0.11819335130544809,0.15372514724731445,0.2818215810335599,27.94454574584961,30.611665725708008,29.038333892822266,29.93833351135254,9.808333396911621,11.166666984558105,11.016667366027832,10.908333778381348,7,2513,2502,2520,2482,2658,2700,2602,0.0,0.0,0.0,0.0,50.13333333333333,633.2984619140625,7,0.049499161541461945,0.03243600347795734,0.2862181548140281,0.9109040756228285,20.495454788208008,22.019166946411133,21.540000915527344,21.9950008392334,2.0610224405924478,278.56126302083334,-1.0,1.4278172810872396,18.650126139322918,0.14645214080810548,0.37731242179870605,0.39174163341522217,0.31252554059028625,0.0985557809472084,0.3332965075969696,0.3475834131240845,0.25297439098358154,0.05507475137710571,24.899999618530273,26.75,26.58333396911621,26.316667556762695,19.95833396911621,21.133333206176758,21.05000114440918,20.825000762939453,15.091667175292969,15.583333969116211,15.566666603088379,15.408333778381348,2.7690392127403847,13.046363830566406,13.426666259765625,14.041666984558105,14.051666259765625,3.2166666984558105,3.8500001430511475,3.683333396911621,3.808333396911621,784.20878,64792.83632,37504.83362,1167.0,925.0,677.0,1094.0,719.0,1202.0,967.0,3.6038475036621094,2.0,2.0,2.0,18.006999969482422,15.605000495910645,19.520999908447266,19.336999893188477,19.224000930786133,13.92199993133545,14.324000358581543,18.850000381469727,16.26099967956543,20.541000366210938,20.39900016784668,18.246000289916992,142.33333333333334,58.8,134.05068969726562,152.79266357421875,176.96820068359375,206.12747192382812,13555.4208984375,15462.646484375,17856.3671875,20552.4921875,1084.1084635416667,1236.6407552083333,1428.0807291666667,1643.7059895833333,7.15749979019165,5.819166660308838,6.559166431427002,6.105000019073486
MW201700000085,MWGE7IFL,MW,2017.0,85.0,MW2017MIS,12720.021484375,14737.5869140625,17177.658203125,85.61666870117188,52.125,59.983333587646484,61.97500228881836,26.209182739257812,13.058455467224121,15.580086708068848,15.656842231750488,0.288076434816633,0.37261520113263813,0.5631879057203021,30.620908737182617,33.26166534423828,32.220001220703125,33.18166732788086,11.02500057220459,12.408333778381348,12.25,12.091667175292969,7.0,2342,2290,2366,2466,2558,2553,2406,0.003333333181217313,0.0008333332953043282,0.0,0.0,66.46666666666667,654.0892944335938,7,0.08480613678693771,0.16703677719284746,0.19414245110969233,0.7927229547998461,23.115453720092773,24.788333892822266,24.523332595825195,25.184999465942383,0.058897221088409425,44.46021321614583,-1.0,0.2892672856648763,6.562599690755208,0.000950898788869381,0.3314213454723358,0.32386815547943115,0.3348148763179779,0.1501227766275406,0.3605823814868927,0.3357229232788086,0.34652623534202576,0.10730556398630142,25.95833396911621,27.80000114440918,27.650001525878906,27.33333396911621,20.40833282470703,21.575000762939453,21.5,21.258333206176758,14.933333396911621,15.391666412353516,15.40000057220459,15.241666793823242,9.71354700307377,15.609999656677246,16.315000534057617,16.8266658782959,17.18833351135254,3.2666666507720947,3.991666793823242,3.8500001430511475,3.9583334922790527,48749.55471,94156.013,82017.74609,995,783,553,887,605,1008,800,0.26714881261189777,2.0,2.0,3.0,20.756000518798828,17.738000869750977,22.487998962402344,21.777999877929688,21.798999786376953,16.336000442504883,16.722000122070312,21.46500015258789,18.851999282836914,23.30500030517578,22.871999740600586,20.731000900268555,3.8666666666666667,0.4666666666666667,83.98235677083333,95.64658203125,110.81739908854166,129.16520182291666,12580.216796875,13209.423828125,14114.0869140625,15107.064453125,1004.376171875,1054.6109375,1126.8375,1206.1149739583334,7.563333511352539,5.872499942779541,6.784999847412109,6.264166355133057
MW201700000086,MWGE7IFL,MW,2017.0,86.0,MW2017MIS,94181.4921875,109119.9296875,127186.6875,77.4000015258789,47.75833511352539,56.42499923706055,57.391666412353516,23.573604583740234,11.964509010314941,14.881318092346191,14.747323036193848,0.45391706986860797,0.5314586812799628,0.6364992315118964,30.622726440429688,32.38333511352539,32.04499816894531,32.57833480834961,11.233333587646484,12.416666984558105,11.975000381469727,12.233333587646484,7.0,2313,2246,2210,2349,2346,2403,2319,0.009166666306555271,0.0,0.0,0.0,69.9375,684.181396484375,7,0.005832376889884472,0.19718736417893118,0.22856765718191913,0.8657326833404531,23.063636779785156,24.467500686645508,24.647499084472656,24.78143882751465,0.0,0.0,-1.0,0.0,0.0,0.0,0.3712436556816101,0.3550419211387634,0.35621675848960876,0.15104563534259796,0.3585130572319031,0.3252180516719818,0.31747201085090637,0.09757744520902634,26.25,27.941667556762695,27.641666412353516,27.558334350585938,20.600000381469727,21.71666717529297,21.625,21.40833282470703,15.016667366027832,15.52500057220459,15.666666984558105,15.324999809265137,9.638181624873992,15.504545211791992,16.551666259765625,17.25,16.98454475402832,3.2833333015441895,3.991666793823242,3.7916667461395264,3.8916666507720947,52493.84234,92378.62418,78382.92264,995,783,553,887,605,1008,800,0.25753116607666016,3.0,3.0,3.0,20.886999130249023,17.874000549316406,22.638999938964844,21.996000289916992,21.947999954223633,16.41699981689453,16.836999893188477,21.732999801635742,18.915000915527344,23.503000259399414,23.030000686645508,20.881999969482422,3.8125,0.125,918.060546875,1045.5689174107142,1211.41015625,1411.980747767857,81175.2890625,90010.71875,101169.15625,113439.609375,6075.6923828125,6736.99365234375,7572.1640625,8490.5654296875,7.037499904632568,5.231666564941406,6.138333320617676,5.822499752044678
MW201700000087,MWGE7IFL,MW,2017.0,87.0,MW2017MIS,75074.1015625,86981.84375,101383.25,85.61666870117188,52.125,59.983333587646484,61.97500228881836,26.209182739257812,13.058455467224121,15.580086708068848,15.656842231750488,0.47608089447021484,0.619411615224985,0.7337650885948768,30.620908737182617,33.26166534423828,32.220001220703125,33.18166732788086,11.02500057220459,12.408333778381348,12.25,12.091667175292969,7,2342.0,2290.0,2366.0,2466.0,2558.0,2553.0,2406.0,0.003333333181217313,0.0008333332953043282,0.0,0.0,68.85714285714286,654.0892944335938,7,0.08480613678693771,0.16703677719284746,0.19414245110969233,0.7927229547998461,23.115453720092773,24.788333892822266,24.523332595825195,25.184999465942383,0.0,0.0,-1.0,0.0,0.0,0.0,0.3314213454723358,0.32386815547943115,0.3348148763179779,0.1501227766275406,0.3605823814868927,0.3357229232788086,0.34652623534202576,0.10730556398630142,25.95833396911621,27.80000114440918,27.650001525878906,27.33333396911621,20.40833282470703,21.575000762939453,21.5,21.258333206176758,14.933333396911621,15.391666412353516,15.40000057220459,15.241666793823242,12.63883529170867,15.609999656677246,16.315000534057617,16.8266658782959,17.18833351135254,3.2666666507720947,3.991666793823242,3.8500001430511475,3.9583334922790527,50850.84745,94181.71402,79794.37674,995,783,553,887,605,1008,800,0.2974403585706438,3.0,3.0,3.0,20.756000518798828,17.738000869750977,22.487998962402344,21.777999877929688,21.798999786376953,16.336000442504883,16.722000122070312,21.46500015258789,18.851999282836914,23.30500030517578,22.871999740600586,20.731000900268555,2.9285714285714284,0.07142857142857142,777.8478655133929,885.88232421875,1026.39501953125,1196.3331473214287,68837.875,76067.9921875,85446.3125,96144.34375,5888.4765625,6506.954799107143,7309.194196428572,8224.32700892857,7.563333511352539,5.872499942779541,6.784999847412109,6.264166355133057
MW201700000088,MWGE7IFL,MW,2017.0,88.0,MW2017MIS,53635.30078125,62142.57421875,72431.3828125,77.4000015258789,47.75833511352539,56.42499923706055,57.391666412353516,23.573604583740234,11.964509010314941,14.881318092346191,14.747323036193848,0.2947111996737393,0.351366173137318,0.44627744501287286,30.757272720336914,32.12666702270508,31.926666259765625,32.42166519165039,11.233333587646484,12.416666984558105,11.975000381469727,12.233333587646484,7.0,2844,2795,2801,2895,2853,2887,2912,0.009166666306555271,0.0,0.0,0.0,62.92857142857143,684.181396484375,7,0.005832376889884472,0.19718736417893118,0.22856765718191913,0.8657326833404531,23.056364059448242,24.224166870117188,24.452499389648438,24.43310546875,0.07205438613891602,50.86497279575893,-1.0,0.3980649539402553,6.8183697291782925,0.002097619165267263,0.3712436556816101,0.3550419211387634,0.35621675848960876,0.15104563534259796,0.3585130572319031,0.3252180516719818,0.31747201085090637,0.09757744520902634,26.25,27.941667556762695,27.641666412353516,27.558334350585938,20.600000381469727,21.71666717529297,21.625,21.40833282470703,15.016667366027832,15.52500057220459,15.666666984558105,15.324999809265137,6.307926365586578,15.355454444885254,16.321666717529297,16.97833251953125,16.44454574584961,3.2833333015441895,3.991666793823242,3.7916667461395264,3.8916666507720947,54642.85552,91980.9899,76188.22618,970.0,753.0,555.0,888.0,596.0,955.0,796.0,0.28739728246416363,3.0,3.0,3.0,20.886999130249023,17.874000549316406,22.638999938964844,21.996000289916992,21.947999954223633,16.41699981689453,16.836999893188477,21.732999801635742,18.915000915527344,23.503000259399414,23.030000686645508,20.881999969482422,7.857142857142857,0.5714285714285714,652.0017578125,742.5576822916667,860.3372395833334,1002.7813802083333,42513.66015625,47959.5625,54803.59765625,62435.65234375,3636.585379464286,4102.422433035715,4687.854352678572,5340.693080357143,7.037499904632568,5.231666564941406,6.138333320617676,5.822499752044678
MW201700000089,MWGE7IFL,MW,2017.0,89.0,MW2017MIS,131349.09375,152182.8125,177379.40625,85.61666870117188,52.125,59.983333587646484,61.97500228881836,26.209182739257812,13.058455467224121,15.580086708068848,15.656842231750488,0.558550394498385,0.7629632216233474,0.8778834709754357,30.64090919494629,32.7400016784668,32.211666107177734,33.223331451416016,11.02500057220459,12.408333778381348,12.25,12.091667175292969,7.0,2226,2199,2255,2355,2284,2230,2226,0.003333333181217313,0.0008333332953043282,0.0,0.0,56.5625,654.0892944335938,7,0.08480613678693771,0.20347480632553938,0.2354909930006786,0.8821081339544363,22.959455490112305,24.50749969482422,24.449167251586914,25.088333129882812,0.0485437773168087,10.360250473022461,-1.0,0.02990448847413063,3.07810640335083,0.00206927047111094,0.4053954780101776,0.3974199593067169,0.3810735046863556,0.16256143152713776,0.3712993562221527,0.3466624617576599,0.32185623049736023,0.10322842001914978,25.95833396911621,27.80000114440918,27.650001525878906,27.33333396911621,20.40833282470703,21.575000762939453,21.5,21.258333206176758,14.933333396911621,15.391666412353516,15.40000057220459,15.241666793823242,15.585628386466734,15.277999877929688,16.274999618530273,16.68666648864746,16.953332901000977,3.2666666507720947,3.991666793823242,3.8500001430511475,3.9583334922790527,51996.65782,94683.22739,77860.05316,924,768,533,865,592,945,785,0.39665699005126953,3.0,3.0,3.0,20.756000518798828,17.738000869750977,22.487998962402344,21.777999877929688,21.798999786376953,16.336000442504883,16.722000122070312,21.46500015258789,18.851999282836914,23.30500030517578,22.871999740600586,20.731000900268555,5.6875,0.0,1088.7063151041666,1239.915625,1436.5826822916667,1674.4346354166667,115126.3671875,132988.96875,156545.25,185146.734375,8617.2509765625,9954.2880859375,11717.509765625,13858.375,7.563333511352539,5.872499942779541,6.784999847412109,6.264166355133057
MW201700000090,MWGE7IFL,MW,2017.0,90.0,MW2017MIS,76092.171875,88161.40625,102758.1015625,85.61666870117188,52.125,59.983333587646484,61.97500228881836,26.209182739257812,13.058455467224121,15.580086708068848,15.656842231750488,0.23134652773539224,0.4972097873687744,0.7892497380574545,30.64090919494629,32.7400016784668,32.211666107177734,33.223331451416016,11.02500057220459,12.408333778381348,12.25,12.091667175292969,7.0,2226,2199,2255,2355,2284,2230,2226,0.003333333181217313,0.0008333332953043282,0.0,0.0,47.142857142857146,654.0892944335938,7.0,0.08480613678693771,0.20347480632553938,0.2354909930006786,0.8821081339544363,22.959455490112305,24.50749969482422,24.449167251586914,25.088333129882812,0.12229637588773455,60.833016531808035,-1.0,0.3805153029305594,12.244988577706474,0.0035911367407866885,0.4053954780101776,0.3974199593067169,0.3810735046863556,0.16256143152713776,0.3712993562221527,0.3466624617576599,0.32185623049736023,0.10322842001914978,25.95833396911621,27.80000114440918,27.650001525878906,27.33333396911621,20.40833282470703,21.575000762939453,21.5,21.258333206176758,14.933333396911621,15.391666412353516,15.40000057220459,15.241666793823242,11.966617771836578,15.277999877929688,16.274999618530273,16.68666648864746,16.953332901000977,3.2666666507720947,3.991666793823242,3.8500001430511475,3.9583334922790527,51459.53745,96208.07016,77525.24646,924,768,533,865,592,945,785,0.5106439931052071,3.0,3.0,3.0,20.756000518798828,17.738000869750977,22.487998962402344,21.777999877929688,21.798999786376953,16.336000442504883,16.722000122070312,21.46500015258789,18.851999282836914,23.30500030517578,22.871999740600586,20.731000900268555,7.857142857142857,0.0,690.6776733398438,786.6051635742188,911.3712158203125,1062.2650146484375,58469.54296875,72254.765625,91345.0,116636.8984375,5001.98046875,6181.296316964285,7814.455357142857,9978.17299107143,7.563333511352539,5.872499942779541,6.784999847412109,6.264166355133057
MW201700000091,MWGE7IFL,MW,2017.0,91.0,MW2017MIS,32940.4765625,38165.27734375,44484.21875,77.4000015258789,47.75833511352539,56.42499923706055,57.391666412353516,23.573604583740234,11.964509010314941,14.881318092346191,14.747323036193848,0.13223561218806676,0.2705456869942801,0.5477991785321917,31.270000457763672,32.80500030517578,31.891666412353516,33.290000915527344,11.233333587646484,12.416666984558105,11.975000381469727,12.233333587646484,7.0,2501,2486,2508,2523,2605,2612,2473,0.009166666306555271,0.0,0.0,0.0,62.57142857142857,684.181396484375,7,0.051234710961580276,0.18223382837571794,0.2116128905672635,0.8283925105442533,22.92799949645996,24.36916732788086,24.178333282470703,24.648181915283203,0.14074559395129865,118.9357158954327,-1.0,0.7493265592134916,15.011876032902645,0.0027716314563384424,0.36138397455215454,0.3300004005432129,0.388273686170578,0.17333436012268066,0.3274063467979431,0.2798595726490021,0.3403564691543579,0.11495760828256607,26.25,27.941667556762695,27.641666412353516,27.558334350585938,20.600000381469727,21.71666717529297,21.625,21.40833282470703,15.016667366027832,15.52500057220459,15.666666984558105,15.324999809265137,4.143258666992187,14.586000442504883,15.933333396911621,16.46500015258789,16.006362915039062,3.2833333015441895,3.991666793823242,3.7916667461395264,3.8916666507720947,54021.14739,81876.8383,77486.15315,998.0,725.0,542.0,852.0,575.0,941.0,757.0,0.9177382542536809,2.0,3.0,3.0,20.53700065612793,17.511999130249023,22.319000244140625,21.31100082397461,21.690000534057617,16.05699920654297,16.506000518798828,21.05900001525879,18.59200096130371,23.207000732421875,22.549999237060547,20.545000076293945,14.923076923076923,0.6923076923076923,412.00958251953125,469.2331848144531,543.6597900390625,633.67236328125,23861.65625,27689.80078125,33087.2265625,40013.55078125,2197.1392728365386,2549.6177884615386,3046.590144230769,3684.3380408653848,7.037499904632568,5.231666564941406,6.138333320617676,5.822499752044678
